ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E08000029,Solihull,0,0,10,0,0,0,1,0,2,0,0,1,0,0,0,1,4,6,0,1,2,15,9,11,0,1,7,3,24,4,75,38,4,13,4,16,5,1,6,0,3,1,1,0,6,4,16,28,3,1,8,1,2,6,0,1,0,0,6,2,0,0,1,3,20,4,9,3,2,1,11,0,1,1,2,2,0,1
E10000028,Staffordshire,5,8,61,4,0,0,0,28,3,0,5,1,4,1,0,0,5,19,2,1,8,52,59,66,2,5,23,17,111,23,301,185,5,76,44,99,34,5,14,2,19,1,3,8,28,9,39,116,15,2,42,2,6,16,9,17,3,2,30,12,4,1,10,11,44,23,3,6,7,1,12,4,6,2,4,7,0,21
E06000021,Stoke-on-Trent,1,3,11,1,0,0,0,2,2,0,1,1,0,0,0,0,8,8,0,0,4,21,12,13,2,2,17,1,32,8,89,41,1,15,9,25,20,6,3,1,3,1,1,2,10,2,11,45,8,0,19,1,6,13,0,2,2,1,3,5,2,0,0,4,27,10,2,3,7,0,7,1,1,3,1,0,0,4
E06000020,Telford and Wrekin,0,2,14,1,0,0,0,7,6,0,0,3,1,0,0,2,8,2,0,1,0,15,20,22,1,2,4,2,35,2,95,58,3,15,1,35,11,1,2,0,4,0,1,1,4,5,10,23,2,0,14,0,1,3,1,7,0,1,10,3,1,0,2,5,13,5,0,2,1,0,6,1,3,1,2,0,0,0
E08000030,Walsall,0,2,26,1,0,2,0,3,2,0,3,1,6,0,0,1,17,15,0,4,2,42,25,17,1,6,14,11,43,9,127,67,3,11,9,25,22,8,5,0,5,1,2,2,9,6,28,65,6,0,17,0,1,10,2,5,2,2,7,3,0,1,5,14,27,9,6,5,5,0,13,3,1,1,2,0,0,7
E10000031,Warwickshire,8,16,116,2,2,1,5,45,13,0,10,3,10,5,0,5,12,17,7,4,18,92,79,99,2,7,11,9,211,21,521,338,11,91,40,286,82,18,40,2,39,7,4,16,50,17,35,170,20,4,72,9,11,23,4,17,1,5,40,19,0,3,16,10,51,19,3,5,12,0,15,7,2,10,11,3,2,15
E08000031,Wolverhampton,1,0,24,0,1,0,1,2,0,0,1,0,1,1,0,0,14,11,0,2,5,20,19,10,1,4,14,5,50,9,121,60,2,14,10,34,14,5,4,1,3,1,1,2,4,3,22,53,4,0,13,1,2,14,1,3,0,1,15,8,1,1,3,7,22,8,4,3,1,0,6,1,0,5,3,3,1,1
E10000034,Worcestershire,1,20,90,0,2,1,4,59,11,1,10,0,9,2,0,5,8,13,2,2,3,72,74,50,1,4,17,15,139,14,350,211,12,56,31,208,49,15,26,2,23,3,2,7,33,10,47,127,18,1,49,5,17,23,4,17,1,3,30,14,1,3,10,9,55,18,2,12,15,2,18,9,2,9,11,7,0,18
E12000006,East of England,51,109,793,39,8,10,12,245,92,1,66,14,68,15,0,9,95,187,12,31,49,494,557,553,26,81,152,109,998,142,3279,1715,69,537,336,979,385,91,154,29,251,35,48,59,293,103,196,1246,103,11,362,39,63,177,28,96,22,26,252,141,17,33,98,72,428,131,35,42,69,15,124,60,29,38,49,38,11,162
E06000055,Bedford,0,3,26,2,0,1,0,7,3,0,1,1,1,0,0,1,6,6,0,3,3,20,23,16,0,6,5,2,47,7,142,65,1,18,12,35,19,1,7,1,10,2,6,1,10,5,13,40,4,0,12,1,0,10,0,5,0,1,9,9,2,1,3,3,22,4,0,0,5,0,2,5,0,2,3,3,1,10
E10000003,Cambridgeshire,9,13,124,7,0,2,1,32,10,1,7,4,7,3,0,0,7,22,1,3,8,51,74,69,5,11,31,13,143,17,480,252,8,74,57,144,42,10,25,2,30,8,7,8,35,15,18,126,8,2,52,8,10,28,4,14,1,3,46,12,0,1,15,6,42,17,1,5,5,0,11,3,3,1,7,4,5,20
E06000056,Central Bedfordshire,4,9,53,2,0,1,2,15,8,0,5,1,2,1,0,1,3,6,2,0,1,44,46,27,0,2,9,4,51,3,221,116,3,41,29,71,26,3,6,1,13,0,0,5,18,4,17,81,4,1,28,2,6,11,2,7,3,1,22,10,0,0,14,0,13,3,0,2,6,3,7,3,0,2,2,3,0,10
E10000012,Essex,11,17,76,7,1,0,1,25,16,0,4,1,9,1,0,1,8,32,1,2,5,28,70,59,1,7,11,5,81,13,334,200,8,29,17,109,46,16,9,4,45,2,3,0,19,7,11,154,11,1,39,2,2,11,0,6,1,2,17,6,0,3,4,11,46,18,3,5,5,0,12,7,5,5,8,4,1,17
E10000015,Hertfordshire,11,21,210,2,2,2,2,60,22,0,25,3,12,5,0,1,22,38,5,6,13,155,135,164,6,20,37,42,278,52,808,450,25,161,88,244,91,17,45,5,63,11,15,20,98,38,57,353,30,6,93,13,21,51,4,32,5,10,50,38,4,7,38,20,111,36,17,9,13,5,31,12,8,16,15,11,1,38
E06000032,Luton,0,1,21,1,0,1,0,2,0,0,1,0,4,1,0,0,11,9,0,1,4,27,14,17,0,4,8,3,40,7,161,77,4,16,14,23,17,6,7,0,9,4,4,2,16,1,10,59,3,0,10,1,1,5,1,1,1,1,5,7,1,0,2,3,36,16,1,3,4,2,16,5,0,3,8,3,1,7
E10000020,Norfolk,11,24,136,7,3,3,3,54,15,0,7,2,13,3,0,1,19,45,0,8,7,75,86,85,6,20,25,21,161,25,492,230,10,93,64,176,55,22,30,5,38,5,7,12,50,19,41,191,21,0,64,3,11,31,8,20,6,1,46,27,5,8,6,12,78,20,7,5,16,3,22,8,1,5,4,4,1,30
E06000031,Peterborough,1,1,20,1,0,0,1,3,5,0,2,0,4,0,0,0,6,4,0,3,2,27,19,23,2,5,4,4,43,3,154,88,4,30,9,34,26,3,4,2,6,1,1,3,9,1,4,37,3,0,11,1,1,9,1,0,1,1,12,6,1,1,2,5,26,4,1,2,5,0,7,4,1,1,0,0,0,12
E06000033,Southend-on-Sea,0,0,7,1,0,0,0,1,0,0,2,0,2,1,0,0,4,6,0,0,1,3,7,5,1,1,2,1,14,0,42,19,0,2,1,6,7,3,0,1,1,0,0,0,4,0,2,16,2,0,0,1,2,2,0,0,0,0,0,1,1,0,1,2,5,2,1,2,2,0,1,2,3,0,0,0,0,2
E10000029,Suffolk,3,20,113,7,2,0,2,44,11,0,8,1,13,0,0,3,8,16,3,3,4,57,67,76,5,4,17,14,118,11,383,185,6,64,42,122,52,9,20,8,32,2,5,8,33,13,20,157,15,1,50,7,9,16,8,11,4,6,44,23,3,11,12,9,46,9,4,7,8,2,14,10,6,2,2,6,1,16
E06000034,Thurrock,1,0,7,2,0,0,0,2,2,0,4,1,1,0,0,1,1,3,0,2,1,7,16,12,0,1,3,0,22,4,62,33,0,9,3,15,4,1,1,0,4,0,0,0,1,0,3,32,2,0,3,0,0,3,0,0,0,0,1,2,0,1,1,1,3,2,0,2,0,0,1,1,2,1,0,0,0,0
E12000007,London,51,41,535,18,29,15,25,103,53,0,34,19,85,26,2,20,407,1120,9,218,179,698,869,1668,46,123,358,312,4891,664,10909,4227,934,1735,659,1844,386,62,170,8,170,59,60,81,336,309,740,6349,503,13,278,27,39,1157,14,47,21,30,207,132,10,19,374,839,2809,1058,459,156,273,21,2037,101,52,76,111,98,285,602
E09000002,Barking and Dagenham,0,0,7,0,0,1,0,3,1,0,1,1,2,0,0,0,9,25,0,10,2,19,21,45,1,2,3,1,97,6,272,106,7,31,13,36,10,1,3,0,5,0,1,1,13,13,18,153,7,0,5,1,0,18,0,0,0,0,3,1,0,0,9,13,40,7,5,2,5,0,27,2,0,6,4,2,6,12
E09000003,Barnet,4,0,36,0,2,0,1,2,1,0,0,1,3,1,0,1,8,37,0,8,5,20,43,70,0,0,15,10,122,27,327,166,9,88,18,84,9,0,11,1,10,4,2,5,14,16,18,341,11,2,13,1,3,44,2,3,0,3,9,8,0,2,16,24,66,26,14,6,10,0,73,1,2,0,6,1,7,27
E09000004,Bexley,0,3,6,0,0,0,0,0,4,0,0,0,1,2,0,1,2,23,0,3,1,5,30,59,1,4,5,9,73,13,238,24,17,27,26,44,11,0,3,0,7,0,0,1,8,9,17,89,46,0,3,1,1,11,0,1,0,0,8,2,0,2,2,10,58,8,4,2,5,1,44,0,0,4,5,2,3,8
E09000005,Brent,2,2,7,2,2,0,2,2,0,0,2,0,4,0,0,1,17,31,0,14,5,20,40,53,1,4,11,16,114,28,319,174,15,72,27,61,17,4,6,0,6,4,1,6,20,13,26,307,13,2,12,0,0,51,0,0,0,0,9,5,0,0,11,46,103,25,17,5,13,1,94,2,4,1,2,4,4,26
E09000006,Bromley,0,3,32,1,0,0,0,6,4,0,2,0,3,1,0,0,7,42,0,8,0,13,57,69,1,2,14,9,163,20,385,53,40,36,38,78,8,1,8,0,8,2,1,5,14,19,31,144,83,1,7,0,4,16,1,4,0,0,7,1,1,1,4,12,42,6,8,7,3,0,44,2,2,6,8,5,5,12
E09000007,Camden,1,0,17,1,0,1,2,3,0,0,0,2,2,1,0,0,15,23,0,10,6,17,15,33,0,2,5,7,165,34,342,135,20,49,22,49,11,4,3,1,5,3,3,2,7,8,16,169,10,0,2,2,1,42,1,1,1,2,6,4,0,0,12,28,113,35,17,2,17,2,85,4,4,4,3,2,22,23
E09000001,City of London,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,2,5,0,1,3,2,4,4,11,1,0,1,1,55,15,114,51,8,14,3,7,4,1,3,0,2,1,5,1,6,1,8,34,0,1,2,0,3,21,0,0,0,0,1,0,0,0,6,19,54,10,16,5,19,1,15,4,0,1,2,2,14,11
E09000008,Croydon,0,3,18,1,2,0,1,2,1,0,0,0,3,1,0,0,8,49,0,7,1,14,46,41,2,4,17,18,82,12,386,93,21,65,31,77,15,1,9,0,6,4,2,4,11,9,33,179,22,0,7,0,2,34,1,2,3,1,10,7,0,1,19,28,114,17,6,8,7,1,65,4,3,1,2,3,3,20
E09000009,Ealing,2,1,20,0,0,2,3,5,1,0,2,0,6,1,0,0,16,45,0,6,5,32,23,93,1,4,12,12,214,26,468,287,37,77,23,92,19,8,7,0,4,5,3,3,22,11,39,312,7,1,9,0,1,59,0,0,0,5,7,6,0,0,20,37,135,90,16,8,10,1,98,2,0,4,4,6,8,16
E09000010,Enfield,3,1,16,0,2,0,0,0,4,0,3,0,1,1,0,2,13,25,0,7,5,36,21,61,1,7,22,23,145,12,302,84,16,64,27,54,13,1,7,0,5,2,0,1,11,8,26,229,6,1,13,1,4,41,0,1,1,1,10,5,1,0,8,28,82,21,5,5,6,1,71,4,1,4,4,2,2,16
E09000011,Greenwich,2,2,4,0,0,0,0,1,3,0,3,0,0,1,0,2,9,35,0,6,3,8,31,68,0,4,12,4,102,11,294,41,31,37,31,41,7,1,6,1,4,1,2,6,5,13,34,118,54,0,2,3,1,13,1,0,0,1,7,3,0,0,12,12,47,7,7,2,3,1,38,2,1,1,1,1,5,4
E09000012,Hackney,3,2,9,0,1,2,0,4,2,0,0,1,3,1,0,0,11,48,3,7,7,33,13,54,1,6,9,4,198,23,362,109,21,55,15,43,17,3,2,0,1,4,7,3,5,2,30,168,3,0,6,1,0,27,0,1,0,2,5,8,0,0,5,26,95,31,18,4,14,0,49,2,1,3,4,5,15,21
E09000013,Hammersmith and Fulham,1,2,13,0,1,2,0,1,0,0,2,0,2,1,1,1,14,33,0,3,4,14,17,47,5,4,6,3,196,21,341,218,65,52,12,49,8,2,3,0,3,1,2,1,9,4,10,225,7,0,5,1,0,51,0,0,1,0,6,4,0,0,14,24,78,71,24,3,7,1,67,4,1,0,1,2,11,15
E09000014,Haringey,1,0,15,2,1,0,1,2,0,0,0,0,4,1,0,2,19,39,0,8,18,27,26,54,3,6,17,25,206,35,350,105,31,61,18,53,22,4,11,0,3,1,2,5,10,13,31,238,15,0,18,3,3,58,0,1,2,0,6,5,1,0,9,34,112,29,12,11,3,1,97,7,4,1,2,4,5,24
E09000015,Harrow,1,1,16,0,1,0,1,4,3,0,0,0,4,0,0,0,3,25,0,3,2,19,14,28,1,2,14,6,62,18,165,86,9,33,15,51,6,0,6,0,8,1,0,2,7,5,10,138,10,0,8,0,0,21,0,2,0,3,3,3,0,3,5,15,56,25,3,6,2,0,39,3,1,2,4,0,3,11
E09000016,Havering,2,0,16,1,1,0,0,6,2,0,2,1,4,0,0,2,7,41,0,2,5,33,25,52,1,3,5,5,146,13,282,94,7,39,17,72,20,0,3,0,8,0,1,3,12,5,20,130,9,0,13,0,1,13,0,1,1,1,11,3,1,0,4,12,50,14,7,4,4,0,27,4,2,2,6,4,0,16
E09000017,Hillingdon,2,2,16,0,1,0,0,1,7,0,2,1,1,0,0,0,18,37,0,6,12,22,28,39,0,16,13,8,100,14,266,99,15,44,22,60,7,3,6,0,12,0,0,3,14,11,10,204,14,0,18,0,1,41,0,1,1,1,11,6,0,0,9,26,67,22,12,4,6,1,54,3,1,2,3,0,7,24
E09000018,Hounslow,4,3,17,1,1,0,1,4,4,0,3,2,4,1,0,1,10,5,0,9,7,21,28,62,4,10,10,8,152,17,291,176,16,78,24,75,26,4,5,0,9,2,3,2,17,15,19,152,10,0,14,1,1,45,3,6,0,2,10,7,0,0,13,28,80,30,8,7,11,2,35,7,1,3,3,2,3,22
E09000019,Islington,5,1,13,1,2,0,1,2,1,0,1,0,1,0,0,1,17,28,0,13,13,30,13,43,1,2,36,25,206,41,313,101,46,63,18,34,3,0,6,1,1,1,1,2,9,6,12,218,10,0,7,1,0,66,0,4,1,2,5,2,0,0,10,30,87,16,18,3,11,0,74,6,1,1,0,1,18,18
E09000020,Kensington and Chelsea,2,1,20,0,0,1,0,3,1,0,1,2,2,1,0,0,14,33,0,0,7,12,15,39,2,1,9,5,184,18,349,202,61,47,14,44,4,0,3,0,2,1,1,1,7,2,17,210,5,0,6,0,3,51,0,0,0,0,4,3,0,0,14,35,105,80,24,4,5,0,73,2,2,2,1,5,18,26
E09000021,Kingston upon Thames,1,0,9,0,0,0,0,4,0,0,1,0,0,0,0,0,3,3,0,2,1,6,16,27,0,1,5,2,56,8,120,44,12,19,7,30,7,2,2,0,4,0,0,2,8,3,7,50,5,0,6,1,0,7,0,2,0,0,9,1,0,1,3,7,15,6,2,2,4,0,20,0,0,0,1,1,3,3
E09000022,Lambeth,1,2,19,0,1,1,0,7,0,0,2,1,7,0,0,0,34,48,0,9,10,24,75,47,3,6,24,15,145,27,569,92,41,118,30,72,21,1,3,0,5,3,2,1,12,25,33,261,27,0,10,1,0,41,0,4,1,1,2,5,1,0,20,41,139,25,17,3,21,2,103,4,7,3,6,7,14,25
E09000023,Lewisham,0,0,16,0,0,0,0,6,0,0,0,0,1,4,0,1,10,46,1,2,4,18,39,37,1,2,17,9,92,20,382,86,22,56,22,52,14,3,6,0,6,2,1,1,7,8,39,193,20,0,17,4,0,29,2,4,0,0,7,5,0,0,15,25,98,15,8,5,5,1,68,4,1,2,5,6,9,18
E09000024,Merton,0,1,21,0,1,1,0,3,1,0,0,0,0,1,0,0,3,7,0,4,6,16,21,25,2,4,6,6,118,13,201,119,14,28,19,48,7,3,7,0,6,1,2,0,5,4,15,115,6,0,5,0,1,32,0,3,0,1,4,2,0,2,4,19,48,18,6,3,4,0,32,5,4,1,3,2,3,10
E09000025,Newham,0,2,17,0,0,1,2,3,1,0,2,1,2,1,0,0,16,35,0,11,4,45,23,70,1,6,10,4,161,17,340,110,9,50,18,67,12,3,5,2,3,1,3,1,7,9,35,186,10,2,9,0,1,22,1,0,2,2,6,3,2,0,8,26,104,17,10,4,8,1,66,4,1,8,8,9,3,19
E09000026,Redbridge,0,3,14,0,0,0,1,3,1,0,0,1,4,0,0,1,13,37,0,3,5,37,19,50,0,2,7,3,142,8,287,121,12,30,22,55,13,2,5,0,2,0,0,1,13,10,35,168,3,0,8,0,0,29,0,0,1,1,3,2,0,0,5,23,77,17,11,4,6,0,40,2,0,2,5,2,4,14
E09000027,Richmond upon Thames,1,1,13,0,0,0,0,4,2,0,0,1,2,0,0,0,7,10,1,2,2,13,19,26,3,2,0,8,100,13,162,79,12,31,8,41,9,0,6,0,5,1,1,2,3,2,7,68,5,1,6,2,1,23,2,0,0,0,3,1,1,1,3,14,38,12,2,3,2,1,25,1,0,0,0,1,7,8
E09000028,Southwark,1,2,17,2,1,0,1,8,0,0,1,1,1,0,0,0,19,50,1,10,2,20,51,57,2,3,15,16,149,31,496,103,37,73,16,49,12,2,6,1,2,3,4,1,9,20,29,213,42,0,8,0,1,31,0,4,0,0,5,8,1,1,23,33,90,15,10,5,11,1,70,3,1,0,2,2,14,17
E09000029,Sutton,3,0,7,1,0,0,0,0,1,0,0,0,4,1,0,1,2,42,0,1,1,10,18,24,0,0,11,9,34,4,169,28,8,18,7,32,5,1,1,0,2,0,1,2,4,7,11,67,16,0,5,0,0,18,0,0,0,0,6,3,0,2,4,15,41,12,7,1,0,0,33,2,1,2,4,1,2,10
E09000030,Tower Hamlets,1,1,8,0,2,0,1,1,0,0,0,1,1,0,0,0,13,46,0,10,7,36,12,83,0,3,7,3,280,31,469,101,27,55,16,51,20,2,4,1,5,2,0,2,6,3,25,202,6,1,8,1,2,12,0,0,1,0,7,4,0,0,5,26,82,11,14,2,10,0,35,3,0,4,4,3,13,7
E09000031,Waltham Forest,0,1,15,1,0,1,0,1,1,0,3,0,2,1,0,0,9,20,2,13,7,22,25,40,2,6,7,5,133,22,261,109,16,37,18,46,11,1,5,0,4,2,4,7,12,10,18,164,4,0,12,0,2,26,0,1,0,1,7,5,0,1,7,18,71,21,7,5,5,0,37,2,0,3,5,6,7,20
E09000032,Wandsworth,4,1,34,3,1,1,2,5,6,0,1,1,4,1,0,0,19,78,0,5,3,17,16,85,2,1,6,8,303,20,548,401,90,81,24,94,9,1,5,0,6,2,1,0,12,9,20,396,4,1,7,0,0,90,0,1,1,0,4,5,0,1,24,44,128,109,35,7,10,0,107,2,2,1,1,3,18,31
E09000033,Westminster,3,0,46,0,6,1,3,6,1,0,0,0,7,3,0,1,37,74,0,13,17,35,25,76,3,4,7,25,396,46,739,430,142,107,38,103,9,3,4,0,11,5,4,4,17,16,41,508,13,0,7,2,2,74,0,0,4,0,6,5,1,1,51,61,294,210,89,14,26,1,232,4,4,2,2,2,29,68
E12000008,South East,142,201,1358,82,24,22,57,288,222,9,104,28,101,46,3,22,200,285,35,44,108,692,1090,803,27,123,402,189,2066,312,6601,3717,177,1082,601,2026,953,211,372,49,499,58,93,103,628,293,428,2322,269,21,842,83,132,352,70,162,29,43,470,223,27,28,172,200,944,263,90,95,172,21,262,98,67,68,95,76,61,327
E06000036,Bracknell Forest,0,1,18,4,0,0,2,3,2,0,1,0,2,1,0,0,1,1,1,0,3,13,8,6,0,0,3,4,23,1,60,28,1,13,6,28,9,3,4,0,6,0,1,5,7,5,8,32,1,0,14,2,2,1,0,3,1,0,3,3,1,1,0,2,9,1,1,1,2,1,4,1,1,0,2,2,1,8
E06000043,Brighton and Hove,0,0,12,2,2,0,3,4,3,0,0,2,3,0,0,0,13,1,0,0,3,8,13,6,0,5,12,10,52,10,198,96,6,25,9,31,25,6,5,1,10,2,7,2,11,10,16,71,8,1,23,1,2,12,0,1,1,0,14,6,0,0,3,18,62,10,10,3,15,0,15,2,3,2,1,3,9,9
E10000002,Buckinghamshire,6,7,68,11,0,1,0,25,14,0,7,0,8,7,0,1,13,23,5,2,9,54,62,50,2,6,21,8,124,15,336,208,10,63,53,106,38,10,31,3,37,3,6,12,62,23,34,202,10,1,51,2,10,21,6,9,1,2,36,14,3,2,8,11,62,20,2,7,8,0,17,6,4,0,4,7,1,16
E10000011,East Sussex,9,12,56,3,1,0,1,12,17,1,2,0,5,4,0,3,4,11,1,2,1,28,58,18,1,2,27,14,91,16,371,197,11,43,32,128,66,20,29,6,33,1,1,6,46,18,32,180,14,2,64,5,12,16,1,5,0,0,30,11,0,0,4,15,64,18,4,8,12,0,11,6,4,5,5,4,4,17
E10000014,Hampshire,15,36,186,8,5,1,9,32,61,4,24,0,11,6,0,3,25,46,8,9,10,63,224,131,4,16,43,28,265,48,915,587,25,176,96,326,114,24,50,12,80,10,13,8,77,31,53,286,37,2,124,9,15,30,13,27,1,7,74,43,6,3,24,19,97,33,8,13,22,2,26,14,13,2,3,11,12,31
E06000046,Isle of Wight,2,3,32,2,0,0,3,9,2,1,0,0,0,0,0,1,1,3,0,1,0,11,48,22,0,0,4,5,57,12,98,61,6,37,19,61,18,6,6,3,13,0,1,0,10,10,10,92,5,0,23,1,5,8,0,9,2,1,7,2,0,0,2,1,17,10,4,6,5,1,7,4,7,1,0,3,0,7
E10000016,Kent,40,43,313,11,6,6,11,71,32,0,21,9,29,11,1,5,34,50,6,8,22,160,191,162,6,9,106,35,355,51,1081,633,30,246,131,447,180,37,50,4,70,13,18,9,80,54,80,298,60,5,142,23,27,74,19,57,5,12,94,60,6,8,51,38,178,50,18,12,24,2,39,22,15,23,35,9,7,59
E06000035,Medway,1,2,37,1,0,0,2,2,1,0,0,0,1,0,0,0,9,5,1,1,3,27,23,14,0,2,12,8,57,6,152,91,5,23,8,46,21,10,7,1,5,2,2,2,12,5,17,38,5,0,26,1,4,23,2,7,1,1,10,10,3,2,6,10,44,14,5,10,6,1,7,3,2,5,3,1,0,5
E06000042,Milton Keynes,1,2,28,3,0,3,3,2,5,0,5,0,2,1,0,2,4,11,0,0,3,18,28,22,2,14,6,4,103,9,291,157,1,37,10,50,27,6,8,0,23,1,3,4,22,5,18,118,3,0,33,8,5,8,1,0,2,1,9,4,1,0,4,9,25,3,1,2,4,0,10,5,2,1,2,3,3,14
E10000025,Oxfordshire,8,18,150,4,3,2,6,36,21,0,12,4,9,2,2,2,18,20,4,1,9,72,69,84,3,15,24,17,197,27,538,341,15,82,50,168,70,11,51,2,50,8,11,12,66,38,30,277,21,2,80,7,12,33,5,14,5,4,38,17,1,2,12,9,45,23,5,4,14,4,28,7,3,6,12,9,6,13
E06000044,Portsmouth,1,0,12,1,3,0,1,0,2,0,3,1,1,2,0,1,4,8,0,3,4,5,21,27,1,14,11,7,45,9,190,109,8,30,13,32,21,5,4,1,4,2,5,0,9,1,5,45,6,0,13,3,2,13,2,1,1,1,9,3,0,0,4,12,34,8,0,2,7,3,10,0,0,1,3,1,5,10
E06000038,Reading,1,0,5,2,1,2,1,3,1,0,1,1,1,0,0,0,2,3,0,2,2,8,11,9,1,8,9,4,23,5,103,47,1,11,9,11,8,3,4,1,2,2,5,4,11,5,9,40,1,0,6,2,3,9,1,1,0,0,7,6,0,1,4,5,26,10,3,2,5,0,6,0,0,4,1,1,0,11
E06000039,Slough,3,2,9,3,0,0,5,7,2,0,0,0,2,0,0,0,8,9,1,1,2,29,20,29,1,6,5,2,34,1,157,81,1,20,4,26,19,3,8,1,2,1,3,4,12,8,11,40,1,0,21,1,3,11,1,3,2,1,8,0,0,0,3,3,24,10,3,2,4,0,10,0,2,1,1,3,0,20
E06000045,Southampton ,0,0,11,2,0,1,0,1,2,0,2,2,1,1,0,0,17,15,0,4,4,8,22,21,4,4,6,5,54,8,213,102,4,22,8,24,16,7,1,0,9,3,6,0,5,4,11,60,7,0,13,0,1,14,0,5,0,1,8,5,0,0,6,7,45,13,8,4,7,3,18,5,1,3,4,2,4,3
E10000030,Surrey,48,47,264,15,2,5,4,43,29,0,14,7,13,6,0,3,27,49,2,6,23,114,166,129,0,1,74,14,347,52,1114,537,21,151,81,294,174,29,54,3,67,3,4,16,101,45,37,180,42,1,94,6,10,50,10,6,4,9,61,19,2,4,21,26,102,20,10,10,12,0,18,7,5,6,10,10,5,41
E06000037,West Berkshire,2,7,37,0,0,1,1,16,5,0,3,0,2,0,0,1,0,3,2,1,3,20,24,14,1,4,3,5,27,3,70,43,4,22,15,31,20,2,14,0,5,0,0,6,11,3,6,43,3,1,16,2,3,5,0,5,1,0,4,2,2,0,0,0,9,2,0,0,3,1,1,2,0,0,1,0,0,12
E10000032,West Sussex,4,15,81,9,1,0,4,13,17,2,3,2,6,4,0,0,13,9,4,1,5,29,71,20,0,8,30,13,164,27,514,275,23,43,38,168,106,27,27,9,66,4,4,10,62,17,42,253,40,5,72,9,10,12,4,6,2,3,39,13,2,3,13,13,78,14,7,8,15,3,26,11,4,6,6,4,3,17
E06000040,Windsor and Maidenhead,0,3,24,1,0,0,1,5,2,0,2,0,1,0,0,0,3,16,0,1,1,19,18,27,0,5,4,6,32,10,119,77,3,15,11,31,17,0,12,0,8,1,1,2,15,5,5,33,3,1,19,1,4,7,4,3,0,0,11,3,0,1,6,1,13,4,0,1,3,0,4,3,0,1,1,2,1,17
E06000041,Wokingham,1,3,15,0,0,0,0,4,4,1,4,0,4,1,0,0,4,2,0,1,1,6,13,12,1,4,2,0,16,2,81,47,2,23,8,18,4,2,7,2,9,2,2,1,9,6,4,34,2,0,8,0,2,5,1,0,0,0,8,2,0,1,1,1,10,0,1,0,4,0,5,0,1,1,1,1,0,17
E12000009,South West,60,162,850,45,6,21,27,400,130,4,62,15,87,28,0,18,104,333,36,34,52,505,888,596,22,63,173,166,1365,154,3259,1701,131,517,359,1334,489,119,178,9,283,47,56,29,297,127,219,1227,167,9,422,46,79,254,41,190,20,43,309,159,25,21,94,115,484,166,45,44,90,10,190,68,35,39,47,43,24,278
E06000022,Bath and North East Somerset,1,2,13,1,0,0,0,9,0,0,0,0,3,1,0,0,0,4,4,0,0,9,11,10,0,0,4,5,22,4,52,23,3,13,6,20,7,0,1,0,6,1,0,0,3,4,4,14,3,0,2,0,2,10,2,5,1,0,7,1,0,0,0,4,14,6,0,1,1,0,3,2,0,1,1,0,0,7
