ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E08000029,Solihull,2,2,27,0,1,1,1,3,1,0,0,0,1,0,0,0,3,12,0,2,1,12,10,17,0,4,10,5,34,5,94,65,3,18,4,27,9,1,3,0,4,1,2,0,6,1,10,27,5,0,12,1,1,7,0,3,1,0,8,7,0,1,2,3,27,11,4,3,2,1,11,3,2,1,1,0,1,6
E10000028,Staffordshire,11,26,196,8,3,2,5,73,17,0,21,1,12,4,0,2,18,39,6,9,6,118,164,138,7,12,58,36,215,42,695,386,22,161,90,279,89,12,39,5,35,6,7,11,42,21,86,269,38,3,101,7,17,37,6,39,7,4,59,48,7,3,30,10,84,33,7,18,22,5,38,14,9,3,5,11,2,37
E06000021,Stoke-on-Trent,4,2,43,3,0,0,2,11,1,0,2,0,5,1,0,0,16,17,1,2,6,32,32,35,1,7,35,11,77,20,209,118,6,36,25,46,29,3,2,1,13,1,2,2,16,4,32,94,8,1,29,2,2,26,5,2,1,3,17,15,0,3,10,9,52,17,3,9,9,2,21,7,0,3,2,1,1,10
E06000020,Telford and Wrekin,1,2,29,2,0,1,0,10,2,0,3,0,4,1,0,0,3,5,0,0,1,10,21,23,1,1,4,4,37,0,108,101,5,16,5,57,12,0,5,0,4,0,0,1,7,2,10,44,6,0,14,0,2,1,0,4,1,0,6,3,0,1,1,3,14,8,2,2,5,0,8,1,3,2,0,1,0,3
E08000030,Walsall,2,3,41,0,0,1,0,7,2,0,2,1,2,0,0,0,11,10,0,2,2,16,18,24,2,3,8,4,42,10,117,64,1,24,8,24,12,1,2,2,3,1,1,0,4,4,6,36,4,1,19,1,5,15,1,7,3,0,10,12,2,0,9,10,39,11,5,4,1,0,17,4,2,0,1,2,2,12
E10000031,Warwickshire,7,13,136,4,0,0,1,15,18,0,18,1,5,4,0,9,8,34,6,1,9,78,164,139,1,9,37,23,144,18,476,251,10,70,59,178,86,7,46,2,31,6,2,13,44,17,56,228,23,0,56,7,11,13,5,18,1,2,37,22,6,1,24,11,63,16,3,9,16,3,16,10,5,8,8,4,1,8
E08000031,Wolverhampton,3,0,51,0,1,0,0,4,1,0,1,0,0,1,0,1,10,7,1,5,2,22,16,15,4,5,6,9,62,6,145,70,3,22,9,32,19,3,3,1,8,1,3,1,1,2,13,41,3,1,10,1,2,17,0,3,3,1,7,7,0,2,9,13,60,17,9,2,7,1,15,2,3,4,3,12,0,11
E10000034,Worcestershire,9,16,117,5,0,0,2,81,21,0,15,4,7,6,0,4,7,11,4,1,1,57,93,71,0,5,12,16,156,23,352,308,19,63,45,265,53,4,20,2,24,2,3,3,26,12,37,139,25,0,64,2,11,17,6,15,2,6,26,30,9,1,11,14,64,25,3,8,19,2,24,7,1,5,2,6,3,12
E12000006,East of England,86,190,1274,60,9,15,30,300,179,0,104,26,93,36,6,23,122,274,15,46,70,497,977,689,35,122,293,209,1409,245,4382,2185,173,941,486,1666,574,64,224,41,238,45,48,48,354,172,307,1853,249,13,646,49,105,294,55,182,20,51,309,303,45,19,162,163,628,194,67,97,153,12,216,98,48,39,37,65,15,236
E06000055,Bedford,2,2,29,0,0,0,0,2,3,0,1,0,0,0,1,0,2,3,1,4,2,12,17,6,2,8,8,7,26,7,120,51,6,14,17,29,13,0,2,2,9,2,3,4,9,4,13,32,7,0,8,1,0,11,3,4,0,2,9,7,1,0,2,10,27,10,2,3,7,0,12,3,2,3,0,1,0,3
E10000003,Cambridgeshire,12,19,127,1,0,7,3,17,19,0,7,4,8,5,0,2,13,26,0,5,6,44,87,57,1,12,29,17,168,26,451,240,22,79,53,182,49,8,33,5,23,5,12,3,35,15,22,144,25,1,64,12,13,27,4,14,3,6,37,32,8,4,12,12,36,15,4,5,8,1,10,6,3,3,2,4,2,38
E06000056,Central Bedfordshire,6,9,54,5,1,1,3,18,7,0,7,0,6,1,1,1,8,8,0,1,5,33,47,37,1,1,16,10,66,17,216,103,8,54,26,70,27,5,10,0,6,0,0,2,26,6,23,75,13,0,24,2,9,14,1,10,1,3,13,18,3,1,16,9,26,6,0,5,12,0,5,8,1,2,1,4,1,3
E10000012,Essex,25,57,265,17,0,3,8,62,47,0,20,3,24,10,1,7,29,55,4,8,10,71,196,113,4,20,57,36,284,38,902,501,30,188,105,390,139,16,54,11,55,8,8,6,64,31,64,557,51,2,173,6,34,53,14,41,4,11,69,49,10,6,25,36,142,46,14,20,27,3,50,16,10,13,7,12,1,63
E10000015,Hertfordshire,16,30,280,13,4,0,6,80,28,0,37,9,29,8,2,2,20,53,4,9,14,169,266,201,9,18,64,55,330,63,935,478,36,241,101,329,124,11,49,11,57,14,12,14,83,28,71,352,50,2,129,5,11,73,10,47,7,8,55,63,10,5,45,27,121,42,14,18,30,2,43,24,11,6,17,12,2,59
E06000032,Luton,2,0,23,1,1,0,2,2,0,0,2,1,0,0,0,0,6,12,0,3,5,15,19,32,3,6,14,3,34,12,139,67,4,31,7,20,18,1,5,1,3,2,3,2,7,8,11,47,9,1,16,1,2,16,2,0,0,0,7,5,0,0,8,15,45,12,6,6,8,1,14,5,3,4,3,4,2,2
E10000020,Norfolk,5,24,188,8,2,1,0,49,31,0,10,3,12,3,0,5,22,64,3,7,8,67,131,71,8,25,35,19,201,24,608,259,38,101,80,313,91,7,29,2,29,6,4,10,53,29,39,211,35,1,85,8,16,45,8,32,2,7,47,61,5,2,20,22,97,26,11,20,28,2,40,17,6,2,3,14,2,8
E06000031,Peterborough,1,5,36,2,0,1,3,7,6,0,1,2,0,0,0,1,4,6,1,1,3,4,31,12,2,6,18,10,60,5,203,91,4,28,9,40,19,1,7,0,7,2,1,1,10,7,9,43,8,2,13,1,4,10,0,3,0,3,9,13,3,0,2,8,24,10,1,0,6,0,8,3,1,2,0,0,0,7
E06000033,Southend-on-Sea,1,2,20,2,0,1,2,5,2,0,1,2,0,1,0,0,3,1,0,0,1,12,10,17,1,5,8,5,30,2,104,52,6,23,7,30,10,2,8,2,5,0,0,0,12,4,8,56,8,0,19,2,0,12,1,5,0,0,15,7,0,0,3,11,40,10,5,3,9,0,10,3,3,2,3,2,1,9
E10000029,Suffolk,15,37,225,8,0,0,3,53,32,0,15,2,12,8,1,5,12,32,2,7,13,64,150,116,4,17,30,43,175,44,588,271,15,149,69,221,64,11,23,5,39,6,5,6,46,36,36,244,36,3,102,11,14,25,12,21,2,9,44,36,4,1,21,10,60,15,8,16,16,3,19,11,7,0,0,10,4,41
E06000034,Thurrock,1,5,27,3,1,1,0,5,4,0,3,0,2,0,0,0,3,14,0,1,3,6,23,27,0,4,14,4,35,7,116,72,4,33,12,42,20,2,4,2,5,0,0,0,9,4,11,92,7,1,13,0,2,8,0,5,1,2,4,12,1,0,8,3,10,2,2,1,2,0,5,2,1,2,1,2,0,3
E12000007,London,44,38,536,12,24,12,22,119,67,0,40,16,79,30,1,11,487,1352,15,231,225,587,928,2108,48,125,425,522,4200,476,12018,5128,855,1714,891,2212,267,26,124,9,145,45,56,37,277,180,620,5124,204,7,170,17,35,1092,13,41,13,9,133,129,9,6,457,797,3056,1276,519,209,292,16,2224,49,39,55,113,186,355,553
E09000002,Barking and Dagenham,0,1,3,0,0,0,0,1,2,0,2,1,0,1,0,0,4,26,1,2,6,18,15,39,0,8,2,3,68,6,208,53,3,19,8,42,12,0,6,0,2,0,0,0,2,3,15,53,2,0,4,0,0,5,0,0,3,1,2,0,0,0,0,21,53,16,0,2,2,0,30,1,0,4,5,7,1,8
E09000003,Barnet,0,1,25,0,1,0,1,5,1,0,4,1,4,2,0,0,23,62,1,5,14,25,62,80,2,1,12,16,106,30,491,218,11,89,39,119,7,1,8,0,4,4,4,1,13,6,23,218,11,0,7,1,1,48,3,6,0,0,5,4,1,0,12,30,117,37,7,4,9,0,78,3,2,3,2,5,6,18
E09000004,Bexley,0,0,13,0,0,0,0,2,1,0,2,0,2,1,0,0,3,28,0,4,7,12,17,37,0,2,7,38,87,7,214,30,7,25,25,65,11,1,3,0,5,1,1,0,6,2,25,51,4,0,6,1,1,10,1,2,0,0,7,2,3,1,2,5,43,2,3,2,4,0,37,0,0,2,4,6,2,12
E09000005,Brent,1,0,12,0,2,0,1,2,0,0,0,1,2,1,0,0,11,40,0,6,3,10,51,59,0,5,5,4,106,27,436,142,12,48,24,64,4,0,2,0,2,0,0,0,7,5,18,148,7,0,4,0,0,42,0,1,1,0,7,2,0,0,5,32,124,32,17,1,6,0,92,1,0,1,1,5,8,22
E09000006,Bromley,4,1,24,1,0,0,0,3,7,0,4,0,2,2,0,0,7,67,0,3,9,20,27,51,0,8,11,22,93,12,307,105,13,35,45,93,9,2,8,0,11,0,0,0,15,3,16,118,7,0,8,1,3,20,1,2,0,0,4,8,0,1,7,15,76,20,3,3,5,0,51,0,2,4,5,7,5,25
E09000007,Camden,2,0,6,0,1,0,0,2,2,0,0,1,2,1,0,1,24,28,0,13,6,7,11,43,0,2,6,4,160,14,372,73,22,42,17,43,9,0,0,0,2,2,3,2,3,6,14,130,7,1,4,0,0,18,0,0,0,0,1,2,0,0,6,34,119,26,18,0,23,1,56,1,0,1,1,5,21,20
E09000001,City of London,1,1,8,0,0,2,3,3,3,0,1,0,1,0,0,1,11,8,0,6,4,3,2,18,2,2,4,5,54,14,173,105,32,18,17,24,5,1,1,0,1,2,2,0,2,5,7,119,1,0,1,1,0,30,0,0,0,0,1,4,1,0,9,24,70,23,9,2,14,0,50,4,1,1,0,0,13,13
E09000008,Croydon,3,1,29,1,0,1,2,7,2,0,1,0,2,2,0,0,22,48,0,8,6,14,22,90,2,6,31,66,194,19,446,121,15,53,47,92,5,0,5,1,6,1,0,2,7,4,28,112,15,0,11,0,2,48,1,0,1,0,10,12,1,0,8,28,122,21,22,8,5,2,81,2,3,3,6,10,5,14
E09000009,Ealing,0,1,26,2,2,0,1,4,2,0,1,1,3,1,0,4,12,68,0,11,7,41,54,120,2,1,4,10,175,15,504,379,39,100,29,84,10,0,4,0,15,1,1,3,25,7,15,309,11,0,3,0,2,58,1,3,0,0,3,4,0,0,39,32,105,95,27,17,8,0,79,0,3,3,1,7,13,13
E09000010,Enfield,0,0,13,1,0,0,0,3,0,0,2,0,1,1,0,0,15,34,0,7,5,10,51,105,0,5,3,6,90,14,427,100,2,48,37,82,8,1,2,0,3,1,0,0,8,7,42,163,4,0,3,0,1,24,1,2,0,0,8,3,0,0,13,24,96,27,8,4,2,0,79,1,0,1,7,9,6,14
E09000011,Greenwich,0,3,24,0,0,0,1,6,2,0,2,1,1,3,0,0,17,21,2,9,6,14,13,81,4,2,14,26,145,14,288,69,12,72,29,87,3,1,4,0,5,1,1,3,12,0,13,80,7,0,7,0,3,25,1,1,1,0,4,2,0,0,15,17,72,13,10,2,8,0,72,1,1,3,4,6,5,20
E09000012,Hackney,1,1,9,0,1,1,0,3,0,0,1,0,2,0,0,0,17,66,0,9,6,10,18,48,1,7,3,2,189,12,413,113,24,49,17,53,14,4,1,0,3,2,3,2,5,7,23,162,2,1,4,0,2,26,1,0,0,1,3,6,0,0,4,37,123,29,9,0,22,1,65,0,1,0,3,5,16,21
E09000013,Hammersmith and Fulham,3,0,18,0,2,1,1,3,3,0,0,0,3,2,0,0,9,40,0,1,4,26,19,64,2,2,11,6,147,5,380,244,51,50,22,58,7,1,5,1,5,1,1,1,7,3,12,218,3,0,1,0,0,35,0,0,1,0,3,6,0,0,12,22,69,75,32,11,8,2,53,4,1,1,0,6,18,12
E09000014,Haringey,1,1,12,1,2,0,0,2,1,0,3,0,3,0,0,0,12,27,1,7,7,15,47,52,0,6,1,5,94,23,384,137,14,41,16,52,6,1,4,0,1,3,2,1,6,9,25,186,4,0,6,0,0,46,0,2,0,0,3,0,0,0,6,47,130,33,11,5,10,0,106,1,0,0,4,7,12,16
E09000015,Harrow,0,1,24,0,0,0,0,2,2,0,1,0,1,1,0,1,3,20,0,2,2,11,26,21,1,3,0,2,22,8,217,75,3,20,18,50,6,1,1,0,2,1,1,0,7,3,8,97,3,0,4,0,0,14,1,0,0,1,5,3,0,0,6,15,63,20,3,1,5,0,31,1,0,0,2,2,4,11
E09000016,Havering,0,0,17,1,1,1,0,2,2,0,2,2,4,2,0,1,8,35,0,4,4,24,28,66,6,3,5,16,98,11,277,93,3,34,24,65,14,1,3,0,6,1,1,0,11,10,22,102,6,0,12,3,2,5,0,2,0,2,7,5,1,1,5,5,42,16,3,7,4,0,23,0,3,4,11,7,3,12
E09000017,Hillingdon,2,3,18,0,0,0,0,2,3,0,2,1,4,0,0,0,12,62,1,10,4,13,91,112,2,4,6,6,63,9,468,102,3,62,33,115,12,0,2,1,3,1,0,1,8,4,28,165,6,0,8,2,0,23,0,2,0,0,8,3,0,0,5,15,75,18,6,5,6,0,59,1,0,3,5,6,5,16
E09000018,Hounslow,0,3,13,0,2,0,0,9,5,0,2,0,0,2,0,0,20,62,0,8,5,40,35,85,2,8,41,21,90,17,316,264,27,93,40,68,6,0,6,1,5,1,1,1,18,7,5,178,9,0,5,0,3,31,0,2,0,0,3,4,0,0,34,15,54,39,6,10,4,1,41,1,0,0,0,2,4,13
E09000019,Islington,5,3,16,0,1,0,0,3,0,0,0,2,6,0,0,0,22,23,3,6,8,14,39,34,2,4,8,14,141,26,429,167,28,43,31,56,3,1,5,1,3,2,4,3,5,8,20,209,6,0,5,0,0,58,0,1,0,0,2,11,0,1,19,19,100,39,18,5,11,0,68,3,1,2,2,6,18,17
E09000020,Kensington and Chelsea,1,1,11,1,1,0,1,1,3,0,0,0,1,0,0,0,18,54,0,5,8,16,17,55,0,1,16,5,146,3,402,254,59,46,15,58,5,0,1,0,1,1,0,1,4,9,10,220,3,1,3,1,3,45,0,0,0,0,4,6,0,0,13,29,91,91,31,18,4,0,85,0,0,0,0,7,19,13
E09000021,Kingston upon Thames,0,0,8,0,0,0,0,3,1,0,0,1,3,1,0,0,5,39,0,3,7,18,7,37,1,4,14,13,61,2,183,131,31,27,9,33,1,0,1,0,3,0,2,0,8,6,6,105,2,0,5,0,0,13,0,0,0,0,4,0,0,0,11,12,39,38,9,8,3,0,32,0,2,1,3,4,6,7
E09000022,Lambeth,3,3,19,2,1,0,0,2,4,0,0,1,7,1,0,1,24,28,1,10,12,20,21,89,1,10,30,42,258,22,544,156,55,94,55,93,16,2,9,0,5,4,4,1,8,3,33,138,9,0,9,1,2,51,0,1,0,0,4,4,0,0,19,33,129,30,16,5,10,1,102,3,2,5,4,6,26,29
E09000023,Lewisham,2,1,19,0,1,0,1,5,6,0,4,1,4,1,0,0,14,30,0,6,11,19,20,73,2,5,32,41,175,22,360,129,43,79,39,80,15,2,5,1,7,2,2,3,13,4,27,127,10,0,5,2,0,54,0,2,0,0,4,6,0,0,12,31,106,15,10,9,12,1,85,3,2,1,8,9,11,30
E09000024,Merton,0,0,12,0,2,2,0,11,0,0,0,0,0,0,0,0,7,32,2,4,4,24,12,58,1,4,17,10,75,8,261,166,27,41,22,43,5,1,1,0,4,2,2,1,5,4,10,149,4,1,3,0,0,28,1,1,0,1,2,3,1,0,8,20,56,48,10,8,4,0,53,2,1,0,1,2,11,10
E09000025,Newham,1,1,17,0,1,0,1,4,1,0,1,0,2,0,0,0,15,15,1,9,8,18,26,48,2,2,12,8,102,8,266,140,14,39,16,47,11,1,1,0,3,2,1,2,5,6,33,117,9,1,8,1,4,20,0,2,0,1,2,5,0,1,7,25,127,42,18,5,12,0,66,7,3,1,7,7,4,19
E09000026,Redbridge,2,1,12,0,0,0,0,4,4,0,2,0,1,1,0,0,8,39,0,3,3,17,36,78,1,2,6,5,102,5,323,119,8,35,22,59,10,0,4,0,5,1,2,0,5,5,22,132,4,1,3,0,1,16,1,1,0,0,3,2,1,0,1,20,73,17,5,4,6,0,35,0,0,5,8,8,3,9
E09000027,Richmond upon Thames,3,1,13,1,1,0,3,6,1,0,0,0,1,0,0,0,10,28,0,2,3,15,12,41,4,2,13,9,79,7,231,135,24,36,19,53,3,0,4,1,5,0,0,2,4,5,6,133,8,0,2,0,0,23,0,0,1,0,4,3,0,0,18,11,38,33,9,4,4,0,31,0,0,0,2,3,7,10
E09000028,Southwark,2,0,14,0,0,0,0,5,1,0,0,1,1,1,0,0,23,48,1,21,14,6,20,64,1,5,28,34,189,14,438,182,47,66,45,87,5,2,4,1,4,1,3,0,12,5,16,150,5,0,1,0,0,47,0,0,4,0,2,4,0,0,24,28,141,19,33,4,18,0,106,1,1,1,3,6,14,29
E09000029,Sutton,0,1,13,0,0,0,1,3,1,0,0,0,4,0,0,0,7,24,0,4,5,5,10,46,0,0,9,27,80,3,192,45,3,34,15,41,1,1,5,0,1,0,0,1,8,2,4,47,5,0,7,0,0,17,0,1,0,0,3,0,0,1,4,6,42,6,3,4,4,0,39,0,0,1,1,1,2,8
E09000030,Tower Hamlets,0,2,15,0,0,0,1,2,0,0,0,1,4,0,0,0,22,40,0,18,5,19,21,92,0,4,5,3,232,19,541,164,20,36,21,53,9,0,7,0,3,0,2,1,5,13,28,210,3,0,8,2,1,29,0,2,0,0,2,0,0,0,6,22,126,29,21,5,11,1,109,2,1,3,6,5,16,11
E09000031,Waltham Forest,1,0,7,0,0,1,1,1,1,0,0,0,3,2,0,1,4,42,0,8,3,15,17,53,3,2,2,4,97,13,298,64,7,36,17,50,10,0,4,1,6,0,0,3,8,5,14,122,3,0,4,0,0,14,0,0,0,0,2,2,0,0,1,18,86,28,7,2,8,2,46,3,3,0,5,7,12,12
E09000032,Wandsworth,1,3,39,0,0,2,0,4,2,0,2,0,1,1,0,1,18,94,0,6,9,32,57,65,3,2,7,5,223,27,561,388,61,71,20,92,7,1,6,0,11,3,4,1,15,6,23,323,10,0,7,1,1,103,0,2,0,0,6,8,0,0,28,45,110,118,41,16,14,1,85,0,3,1,1,3,21,13
E09000033,Westminster,5,3,27,1,2,1,3,4,4,0,1,0,4,0,1,0,60,74,1,11,20,36,24,104,1,3,60,44,259,40,668,465,135,133,58,111,18,0,2,0,3,4,9,1,10,8,29,333,14,1,2,0,3,66,0,3,1,2,5,5,0,0,98,60,239,181,94,28,26,3,199,3,3,0,1,10,38,56
E12000008,South East,151,296,1925,87,27,22,53,412,292,9,153,41,117,53,4,38,247,413,33,54,119,684,1450,1154,51,138,398,286,2205,381,6791,3884,293,1430,781,2664,917,107,382,47,397,79,86,77,596,326,463,2395,376,24,986,96,139,408,75,206,42,58,470,381,56,35,270,214,1058,310,93,135,222,25,311,113,72,73,61,86,62,390
E06000036,Bracknell Forest,0,2,17,0,1,1,0,4,1,0,2,1,2,1,0,0,5,5,0,0,5,6,18,9,0,1,6,4,25,7,79,46,1,19,4,24,9,0,4,1,3,1,0,1,5,3,5,31,3,1,5,3,3,4,2,2,0,0,5,3,1,0,1,4,10,1,0,3,1,0,2,0,0,1,0,0,0,10
E06000043,Brighton and Hove,0,2,11,0,2,0,1,7,2,0,3,3,2,1,0,0,12,12,0,1,5,12,20,10,1,2,8,8,48,9,183,88,4,13,8,35,23,1,4,1,8,3,6,2,13,7,16,83,13,0,23,2,1,7,0,2,2,0,4,0,0,1,6,13,55,12,8,11,24,6,21,4,1,4,1,2,9,4
E10000002,Buckinghamshire,12,21,115,7,2,0,2,17,13,0,12,1,4,2,0,1,12,35,5,4,6,65,106,65,3,6,31,21,133,23,350,209,9,99,58,187,70,8,39,6,30,7,6,11,37,24,30,215,21,3,57,3,8,15,3,13,2,3,27,24,5,0,13,12,58,26,4,7,8,2,17,7,3,3,3,3,0,33
E10000011,East Sussex,4,11,54,4,1,1,1,18,12,0,4,2,13,2,0,2,5,15,2,2,4,25,54,20,1,4,28,10,97,7,307,175,11,35,38,140,55,7,22,1,28,1,2,2,44,19,35,176,29,1,67,5,6,12,1,4,0,3,26,8,0,1,5,7,62,13,6,5,11,1,23,2,3,6,0,5,3,9
E10000014,Hampshire,24,55,313,6,2,1,8,63,62,5,23,7,12,11,0,6,34,77,1,9,13,70,232,188,3,17,43,35,220,41,830,562,37,169,77,339,102,14,55,5,50,9,16,8,76,44,48,243,41,1,155,13,12,46,14,30,7,8,72,58,7,4,38,22,107,38,10,11,23,3,37,8,7,8,3,11,5,17
E06000046,Isle of Wight,4,7,40,1,0,0,0,13,2,2,0,0,1,1,1,3,5,15,0,4,2,9,58,22,1,1,5,5,45,5,94,58,4,23,6,48,16,3,6,1,11,1,1,0,3,6,5,59,4,0,19,1,3,6,2,5,1,4,9,1,0,0,4,4,26,7,0,3,5,1,7,3,4,0,0,0,0,0
E10000016,Kent,34,62,439,27,4,8,10,133,49,0,37,2,22,9,0,6,33,54,5,6,28,128,228,177,9,18,92,60,423,78,1215,692,68,292,159,534,170,20,68,3,72,8,9,11,93,57,87,299,75,4,155,24,29,88,16,67,12,16,96,86,10,7,71,43,237,67,17,33,45,6,61,38,18,12,16,15,6,67
E06000035,Medway,2,7,67,1,1,1,3,11,5,0,2,0,4,1,0,0,6,8,0,0,2,22,30,29,0,3,9,2,56,6,185,96,4,27,13,51,23,4,6,1,5,1,2,1,10,7,19,32,7,1,21,3,2,18,1,8,2,0,10,11,1,0,4,5,56,20,2,9,14,1,19,4,0,7,5,2,1,11
E06000042,Milton Keynes,2,6,41,6,0,0,1,2,3,0,6,1,5,0,0,1,5,23,1,0,3,18,41,40,1,3,12,10,95,13,284,164,2,34,30,67,26,9,8,0,9,4,2,4,19,4,14,104,11,2,35,5,3,8,4,1,1,1,10,11,4,4,9,5,24,7,0,1,8,1,7,3,2,3,4,2,0,15
E10000025,Oxfordshire,8,22,195,5,3,3,3,20,36,0,14,4,6,3,0,5,17,18,3,6,5,50,111,99,7,13,34,30,219,24,521,282,34,109,70,244,66,4,47,4,34,9,11,6,66,28,34,242,21,2,85,14,13,49,7,12,5,6,41,38,4,1,23,14,67,22,2,8,12,1,25,8,6,7,5,7,10,18
E06000044,Portsmouth,0,1,26,0,1,1,0,3,4,1,4,3,1,0,0,0,7,13,2,2,1,18,28,43,1,9,9,8,54,8,187,99,11,22,12,35,13,1,4,0,9,4,6,3,14,7,11,46,4,2,27,3,4,20,1,2,1,0,12,12,1,1,7,13,43,17,4,6,4,0,9,1,3,0,1,2,8,1
E06000038,Reading,0,1,8,2,1,0,0,4,0,0,1,0,4,1,0,0,7,7,0,5,2,2,10,14,0,5,6,2,29,5,98,43,3,13,4,16,8,1,1,0,1,3,3,1,3,1,6,30,7,1,10,0,0,8,0,1,0,0,4,6,1,1,5,6,30,6,9,2,9,0,6,1,3,1,1,3,1,16
E06000039,Slough,0,2,7,2,0,1,1,4,1,0,2,1,6,1,1,1,14,11,0,3,7,11,12,36,3,9,9,5,24,8,143,71,4,26,13,14,20,0,5,2,5,0,0,2,7,5,9,59,4,0,16,1,3,14,1,0,0,0,7,5,1,1,4,9,24,4,1,1,6,1,6,3,1,1,4,4,2,20
E06000045,Southampton ,1,1,35,1,0,0,1,4,2,1,4,3,0,0,0,1,16,20,0,4,5,16,33,32,2,9,7,6,47,12,206,111,10,33,3,28,18,0,1,0,4,7,6,3,9,8,5,38,12,0,21,0,6,16,3,4,0,0,11,9,1,3,5,12,51,13,6,4,12,1,12,2,4,2,2,4,4,1
E10000030,Surrey,50,64,376,22,8,3,14,81,51,0,21,9,28,12,0,8,50,70,5,5,24,173,306,271,13,18,66,51,439,90,1341,734,65,368,184,600,171,26,77,13,73,9,9,19,121,58,88,380,69,1,145,13,24,74,14,40,7,6,85,70,15,6,54,26,138,33,12,18,23,0,39,18,8,13,13,17,8,108
E06000037,West Berkshire,3,7,34,0,0,1,4,10,9,0,4,1,2,4,0,1,2,2,0,1,3,10,33,24,0,1,5,5,32,5,110,71,1,33,25,60,20,1,8,0,6,1,1,0,13,5,7,44,3,0,20,1,1,3,2,5,1,3,8,16,1,3,3,4,6,2,3,4,2,0,1,1,1,1,1,2,0,16
E10000032,West Sussex,5,15,87,2,1,0,2,13,29,0,7,3,2,4,1,0,9,15,9,1,3,22,80,37,3,12,17,14,146,21,441,266,18,58,49,147,71,7,13,6,38,7,2,3,41,27,23,213,40,4,91,3,14,9,2,5,1,3,34,5,1,2,9,11,50,18,6,6,12,0,13,8,8,3,0,4,4,13
E06000040,Windsor and Maidenhead,2,7,37,1,0,1,1,4,5,0,5,0,2,0,0,1,3,8,0,0,0,21,33,27,1,2,5,6,39,11,121,76,3,35,12,55,22,1,5,2,6,2,2,0,16,8,14,62,7,0,21,2,5,5,1,3,0,2,4,9,2,0,8,2,6,2,2,2,3,1,2,1,0,1,2,2,0,23
E06000041,Wokingham,0,3,23,0,0,0,1,1,6,0,2,0,1,0,1,2,5,5,0,1,1,6,17,11,2,5,6,4,34,8,96,41,4,22,16,40,14,0,9,1,5,2,2,0,6,8,7,39,5,1,13,0,2,6,1,2,0,3,5,9,1,0,1,2,8,2,1,1,0,0,4,1,0,0,0,1,1,8
E12000009,South West,66,211,967,51,12,15,22,281,156,0,71,21,87,31,1,21,130,284,24,34,55,448,891,513,21,82,217,154,1415,190,3415,1760,167,637,370,1545,485,55,190,40,246,38,54,33,301,157,232,1157,172,21,510,40,81,244,58,182,37,43,286,207,21,22,92,155,624,161,52,63,148,24,226,56,46,28,25,40,26,203
E06000022,Bath and North East Somerset,3,7,31,0,0,0,1,12,3,0,0,1,5,0,0,0,1,0,0,0,0,9,18,7,0,3,0,1,15,3,82,21,7,11,4,20,10,0,2,0,4,2,1,0,2,2,0,12,2,0,5,2,4,5,3,5,0,1,3,0,1,1,4,3,13,3,0,0,1,0,4,1,1,1,0,0,0,2
