ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E06000028,Bournemouth,1,1,16,1,0,3,1,3,1,0,1,1,1,0,0,0,8,18,0,1,0,17,25,19,1,8,7,1,44,6,152,39,3,11,11,12,18,1,1,0,11,5,4,4,5,3,3,18,5,0,7,0,0,6,0,1,0,1,8,4,1,0,2,7,31,6,2,0,4,1,5,1,0,3,1,0,5,6
E06000023,"Bristol, City of",3,6,42,5,0,0,3,16,0,0,1,2,2,3,0,1,14,12,2,6,9,44,47,39,4,2,26,13,92,25,254,112,15,38,14,41,32,6,8,1,12,13,12,5,16,7,21,105,11,2,38,4,4,40,2,12,3,3,13,13,0,1,14,24,77,28,11,8,15,2,32,9,5,9,5,3,2,95
E06000052,Cornwall,6,29,166,3,1,1,6,55,16,2,4,1,10,5,0,2,4,20,6,1,3,76,134,75,1,3,12,17,136,14,364,211,14,102,41,177,88,17,28,6,37,4,4,5,41,21,36,166,24,1,64,19,19,20,3,27,4,3,37,35,1,0,8,4,41,13,2,4,10,5,16,6,6,4,2,2,0,43
E10000008,Devon,12,63,196,5,1,4,5,91,32,1,21,4,16,8,0,9,19,20,7,8,7,106,209,84,1,5,26,22,204,22,476,278,15,125,88,258,86,15,40,8,57,3,7,9,64,26,33,229,37,0,115,7,11,32,6,40,8,7,55,30,7,2,17,13,79,15,7,2,17,1,27,8,4,0,4,3,2,45
E10000009,Dorset,13,28,78,4,0,2,2,32,14,0,5,2,8,2,0,4,8,24,3,1,7,40,107,67,2,7,9,1,117,7,220,111,8,58,36,106,36,6,12,5,22,2,1,5,28,19,5,62,11,0,31,5,10,12,3,16,0,3,25,9,1,1,2,1,36,17,2,3,11,1,15,1,3,1,0,5,0,26
E10000013,Gloucestershire,5,6,40,1,1,1,2,22,10,1,4,3,5,2,0,1,12,12,3,5,5,32,48,43,5,3,19,17,109,13,285,176,12,34,24,94,34,10,19,1,22,2,5,3,22,13,35,115,10,0,33,4,5,9,3,17,5,3,19,13,1,1,5,7,48,28,9,7,11,0,15,9,3,2,4,8,0,13
E06000053,Isles of Scilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06000024,North Somerset,1,1,14,3,0,2,1,13,0,0,1,0,1,2,0,0,3,5,2,1,2,18,18,12,1,0,7,7,24,6,77,47,5,13,8,33,10,0,7,0,5,0,1,0,4,1,4,29,3,2,12,0,2,5,3,5,0,1,16,3,0,1,6,2,13,8,0,1,2,0,5,1,4,0,1,0,0,6
E06000026,Plymouth,2,4,47,2,1,2,4,12,5,3,2,0,8,2,0,0,13,8,0,2,5,35,39,39,1,8,7,5,62,7,219,121,6,37,12,53,16,10,6,1,13,3,5,4,23,10,22,95,7,0,35,2,8,22,0,9,3,3,21,14,2,1,8,16,48,13,4,6,11,4,22,5,3,2,4,2,0,16
E06000029,Poole,0,2,14,1,0,1,0,1,0,0,0,1,1,0,0,0,4,10,0,3,3,10,22,16,0,5,4,3,35,0,118,45,1,7,0,21,7,1,3,1,8,1,2,1,4,3,1,17,1,0,9,1,2,3,2,3,1,0,12,1,0,1,3,4,17,4,0,2,4,0,4,1,0,0,0,0,1,10
E10000027,Somerset,6,8,87,9,0,0,3,33,15,0,8,1,1,2,0,1,6,15,5,2,3,35,64,33,4,1,18,17,87,15,206,119,13,44,51,105,33,4,21,0,13,1,3,1,27,11,20,69,13,1,39,2,2,21,6,17,2,5,29,25,0,1,10,10,29,16,1,3,3,2,11,2,7,0,2,1,1,14
E06000025,South Gloucestershire,0,2,22,0,0,0,1,5,2,0,0,1,1,0,0,1,2,2,0,2,2,18,23,25,0,2,8,4,25,10,103,66,8,20,12,33,11,2,4,0,8,2,3,0,11,4,8,36,3,0,11,1,2,5,0,9,1,2,7,4,1,0,4,5,12,6,1,5,3,0,1,1,1,2,0,1,0,4
E06000030,Swindon,0,1,22,2,0,0,0,8,7,0,3,1,1,0,1,1,15,41,0,2,2,25,24,36,1,4,2,10,78,6,180,72,4,21,14,67,17,1,9,0,8,2,5,0,14,7,10,66,7,0,22,1,3,14,1,0,3,3,12,9,1,3,3,10,27,3,7,0,7,0,16,1,1,5,2,1,1,2
E06000027,Torbay,0,3,15,0,1,1,1,10,0,0,4,0,5,0,0,0,2,5,0,1,2,26,18,16,0,0,6,5,22,8,97,58,3,19,7,30,18,3,2,0,5,0,2,0,11,5,5,37,6,0,13,0,3,6,1,4,2,0,9,1,1,0,1,0,22,5,1,5,8,1,8,2,2,0,1,3,1,5
E06000054,Wiltshire,6,20,121,4,1,1,0,88,29,0,14,2,9,1,0,2,9,94,3,3,5,45,135,83,4,5,21,43,243,12,420,203,22,35,48,309,70,7,52,2,41,5,5,8,28,18,16,192,19,2,59,6,8,13,5,18,2,8,27,14,1,0,10,8,49,11,6,10,8,4,27,8,10,3,3,3,0,9
W92000004,Wales,43,77,425,21,3,5,8,377,73,1,41,11,49,15,0,13,51,92,21,11,35,225,383,286,9,19,101,67,602,65,1580,1034,56,291,196,882,246,50,87,9,117,9,13,18,117,63,154,565,95,4,196,10,40,90,17,72,13,21,145,107,13,5,35,103,326,99,13,43,64,12,123,26,12,31,15,5,9,141
W06000019,Blaenau Gwent,0,0,7,0,0,1,1,1,0,0,2,0,1,0,0,0,0,1,1,0,0,6,4,6,0,0,3,2,4,0,21,15,0,8,2,10,3,2,0,0,0,0,0,1,2,0,3,6,0,0,8,0,1,1,0,0,0,0,3,3,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3
W06000013,Bridgend,4,2,23,2,2,0,0,9,3,0,2,0,4,0,0,1,4,1,1,0,1,3,22,10,0,1,6,8,22,2,69,45,2,9,4,19,13,2,4,0,5,0,2,1,6,1,7,25,3,0,13,0,2,5,1,3,1,1,11,8,2,0,2,6,17,4,4,2,7,3,8,2,2,3,0,0,1,6
W06000018,Caerphilly,0,3,21,0,0,0,0,7,3,0,2,0,3,0,0,0,2,3,4,0,3,16,4,12,1,3,5,2,19,3,58,34,0,15,7,20,13,1,2,1,6,0,0,1,6,3,9,27,5,0,8,0,1,5,0,4,3,1,5,7,1,1,3,1,12,4,0,0,3,1,2,0,0,2,1,0,0,6
W06000015,Cardiff,1,1,23,2,0,2,0,4,5,0,3,0,3,1,0,1,9,9,0,3,0,21,20,31,1,5,11,8,85,10,247,140,10,27,15,49,22,5,9,1,9,4,3,4,10,7,18,50,8,0,11,2,3,13,1,5,1,1,12,8,0,1,3,22,64,14,3,4,7,1,18,2,2,4,4,1,3,24
W06000010,Carmarthenshire,3,9,28,0,0,1,1,58,4,0,4,2,5,3,0,0,2,4,1,0,6,11,22,15,0,0,1,2,23,4,82,75,3,21,12,94,11,3,3,3,5,0,1,2,10,6,5,17,7,1,10,0,4,1,2,5,0,2,9,4,0,0,1,1,5,4,0,1,4,0,1,3,0,1,0,0,0,9
W06000008,Ceredigion,1,5,10,2,0,1,0,37,4,0,1,1,1,0,0,0,0,5,1,1,2,7,9,7,0,0,0,0,24,2,36,22,0,2,12,35,7,1,3,0,0,0,0,0,3,1,4,10,3,0,0,1,0,1,0,2,2,2,6,1,1,0,0,2,5,0,0,0,0,0,1,0,1,0,0,0,0,4
W06000003,Conwy,3,13,35,2,0,0,1,13,1,0,5,2,3,1,0,0,2,7,1,0,1,7,19,11,0,0,5,4,45,2,79,44,4,20,11,47,6,4,5,0,4,1,1,2,4,2,5,31,6,0,12,1,4,4,1,5,0,0,10,6,0,0,1,6,17,4,0,5,3,0,10,1,0,1,2,1,1,6
W06000004,Denbighshire,2,3,15,1,0,0,1,13,3,0,0,1,3,1,0,1,3,5,0,0,3,7,30,7,1,1,10,4,35,7,64,41,1,13,11,49,6,2,4,0,3,0,0,1,5,4,4,31,5,0,15,1,1,5,0,7,0,1,3,5,0,0,6,8,18,8,1,2,4,1,7,2,0,0,0,0,0,5
W06000005,Flintshire,4,3,17,2,0,0,2,6,2,0,1,0,3,1,0,2,3,8,0,1,0,6,22,15,0,2,9,4,35,1,71,36,2,19,5,38,10,4,5,3,11,1,1,0,6,1,6,28,3,0,6,0,1,5,2,7,0,0,5,2,0,0,2,4,13,2,0,1,2,0,6,1,0,1,2,1,0,4
W06000002,Gwynedd,3,4,32,1,0,0,0,18,9,0,2,0,5,1,0,1,0,4,4,0,1,14,33,12,1,0,7,4,38,3,55,33,4,11,16,68,13,3,3,0,13,0,0,0,6,3,13,34,5,0,12,0,4,2,0,4,2,4,5,6,0,1,3,3,20,5,1,9,4,1,10,3,1,0,0,0,0,4
W06000001,Isle of Anglesey,0,0,9,0,0,0,0,7,0,0,1,0,2,0,0,0,0,4,0,0,0,8,13,4,1,0,3,2,19,2,25,13,2,8,7,24,7,0,4,0,6,0,0,0,1,1,4,16,1,1,5,0,0,1,1,1,1,0,7,1,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,1,0,1
W06000024,Merthyr Tydfil,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,2,1,6,1,26,20,2,3,3,10,6,1,4,0,5,0,0,0,3,1,5,13,0,0,2,1,0,1,0,0,0,1,1,4,0,0,0,1,9,2,0,2,2,0,0,1,0,1,0,0,0,7
W06000021,Monmouthshire,1,2,13,3,0,0,0,9,1,0,2,1,0,0,0,1,1,2,1,1,2,5,8,10,0,0,5,1,18,0,43,34,3,14,8,15,3,0,2,0,1,0,0,2,4,3,7,21,9,0,10,0,1,3,2,4,0,0,4,1,0,0,1,0,4,4,0,0,0,0,3,2,1,0,2,0,0,2
W06000012,Neath Port Talbot,0,4,12,0,0,0,0,0,5,0,2,0,1,1,0,0,0,4,0,0,1,8,11,15,0,0,7,2,18,2,55,38,2,8,4,25,13,3,2,1,7,0,0,0,7,3,3,30,3,0,4,1,2,7,1,1,0,0,7,8,0,1,1,6,10,1,0,1,1,0,4,0,0,2,0,0,2,10
W06000022,Newport,1,0,9,0,0,0,0,6,1,0,2,0,2,0,0,2,5,7,2,0,2,17,11,22,2,1,3,5,26,3,82,47,5,22,7,19,10,4,3,0,2,2,0,3,4,2,13,32,4,0,6,2,3,7,1,3,2,0,2,1,1,0,1,8,27,12,0,1,5,1,12,1,0,3,0,0,0,5
W06000009,Pembrokeshire,2,9,25,1,0,0,0,56,7,0,2,0,2,2,0,1,1,7,0,0,3,8,13,9,0,0,0,0,19,2,47,50,3,13,13,61,11,0,1,0,5,0,0,0,3,5,2,7,2,1,8,0,3,2,2,3,0,0,8,4,4,0,1,3,7,1,0,2,3,1,9,0,1,1,0,0,0,10
W06000023,Powys,4,8,55,1,0,0,1,109,17,0,3,2,3,1,0,1,2,5,1,0,3,13,35,11,0,0,3,1,28,5,58,57,2,18,22,141,12,1,10,0,5,0,0,0,6,11,2,23,6,1,13,0,2,3,0,3,0,2,5,5,0,0,0,2,1,3,0,0,1,0,0,1,0,0,0,0,1,5
W06000016,"Rhondda, Cynon, Taff",3,2,19,2,1,0,1,6,3,0,4,0,4,1,0,1,5,4,1,2,1,18,31,25,1,0,7,4,37,5,128,76,2,16,14,44,30,5,11,0,15,0,0,1,10,5,12,54,9,0,17,0,3,7,1,3,0,2,10,9,1,1,1,9,29,5,2,5,6,0,10,4,1,2,2,0,0,9
W06000011,Swansea,3,1,16,1,0,0,0,8,3,1,1,0,2,2,0,0,8,6,0,2,3,26,22,25,0,2,5,2,44,4,177,108,1,17,10,45,30,6,5,0,3,1,2,0,9,0,16,45,7,0,18,1,2,8,0,4,0,0,12,11,1,0,4,14,34,7,0,1,7,2,12,1,1,6,0,1,1,13
W06000020,The Vale of Glamorgan,0,2,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,4,5,7,0,2,0,2,9,3,23,24,1,6,3,11,2,1,2,0,0,0,0,0,0,0,1,10,2,0,4,0,1,1,0,1,0,1,4,2,0,0,1,0,4,2,0,1,1,0,0,1,0,0,1,0,0,4
W06000014,Torfaen,4,0,22,0,0,0,0,6,1,0,0,0,0,0,0,0,3,2,0,1,1,8,19,13,0,0,4,4,18,1,63,38,5,9,5,19,7,1,3,0,6,0,2,0,8,2,3,26,6,0,8,0,0,8,1,3,1,2,9,7,0,0,1,3,8,5,1,0,1,0,2,1,1,0,0,0,0,1
W06000006,Wrexham,3,4,20,0,0,0,0,4,1,0,1,2,1,0,0,1,1,2,3,0,2,8,23,13,1,2,5,5,30,3,71,44,2,12,5,39,11,1,2,0,6,0,1,0,4,2,12,29,1,0,6,0,2,0,1,4,0,1,7,4,1,0,3,3,15,9,1,6,3,1,4,0,1,4,1,0,0,3
S92000003,Scotland,62,145,908,49,11,7,29,238,94,4,33,4,27,20,0,8,94,168,11,21,46,253,549,327,10,27,140,42,873,97,2196,1373,98,357,243,1176,259,65,112,14,154,24,26,13,143,81,146,964,88,4,253,56,42,154,18,90,15,17,220,197,8,8,63,175,677,198,81,73,165,21,257,68,38,30,22,12,14,144
S12000033,Aberdeen City,1,1,14,0,1,0,1,7,1,0,0,1,1,0,0,0,3,6,0,1,1,12,19,7,0,1,7,6,29,7,83,45,4,9,5,26,6,3,5,0,6,1,2,0,6,0,8,37,4,0,10,1,1,12,1,2,0,1,11,6,0,0,4,7,36,12,11,5,10,0,13,4,1,2,0,0,0,7
S12000034,Aberdeenshire,1,10,67,1,0,1,2,12,6,0,1,0,0,2,0,0,0,12,0,0,1,23,40,15,2,0,8,10,46,6,94,60,2,21,22,91,13,1,11,2,13,2,1,2,13,6,10,55,2,0,11,2,1,6,2,8,0,1,22,10,0,0,2,1,11,5,0,3,3,0,5,2,1,0,1,1,0,9
S12000041,Angus,1,4,14,1,0,0,1,15,3,0,1,0,0,0,0,0,0,7,1,0,1,13,17,7,0,1,7,0,27,5,45,32,5,11,10,35,4,0,4,1,5,0,0,0,4,1,3,21,2,1,13,2,2,1,0,3,0,1,5,3,0,0,3,2,14,4,1,2,3,2,3,1,2,1,0,0,0,2
S12000035,Argyll & Bute,9,11,68,1,1,1,1,28,3,0,0,0,2,1,0,0,0,4,1,0,0,7,40,8,0,0,2,0,30,4,39,24,2,20,10,79,8,3,7,0,8,0,0,1,6,3,7,32,2,0,9,7,5,5,0,6,0,1,6,11,1,0,3,3,8,2,1,0,1,0,1,0,0,0,1,0,0,8
S12000036,Clackmannanshire,2,3,21,2,0,0,6,5,2,1,2,0,2,1,0,0,12,4,0,6,3,12,6,9,0,4,15,2,103,6,307,214,37,38,9,72,20,5,6,2,15,2,1,1,9,6,17,88,10,1,11,7,3,18,0,0,2,2,20,6,1,0,8,31,98,10,11,10,26,2,51,3,2,4,2,1,8,22
S12000005,Dumfries & Galloway,0,1,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,3,5,5,0,0,0,0,2,0,13,10,0,0,1,3,4,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,5,3,1,1,0,0,2,0,0,0,1,0,1,0
S12000013,Dundee City,1,1,10,2,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,5,1,0,0,0,0,3,1,4,4,0,0,1,11,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
S12000006,East Ayrshire,3,7,21,0,0,0,0,4,7,0,3,0,0,4,0,0,2,3,0,0,0,3,25,5,0,0,2,1,27,1,65,36,1,6,14,59,11,2,15,1,10,0,0,0,4,1,1,30,3,0,7,1,0,0,0,3,0,0,4,7,2,0,0,2,5,1,0,3,2,0,4,0,1,0,0,0,0,4
S12000042,East Dunbartonshire,1,0,7,0,1,0,0,2,0,0,0,0,0,1,0,1,3,4,1,0,3,4,5,9,0,2,4,0,19,5,60,38,1,11,2,8,3,1,1,0,4,0,0,1,6,3,3,13,3,0,4,0,0,1,0,0,0,0,5,1,0,0,3,3,23,12,5,0,3,0,11,1,1,1,1,1,0,2
S12000008,East Lothian,0,7,45,1,0,0,0,7,2,0,0,0,1,0,0,0,1,4,0,0,0,8,32,11,0,2,1,0,19,1,33,18,2,9,3,47,5,1,1,0,5,0,0,1,4,2,4,32,3,0,6,0,0,4,0,5,0,0,6,8,0,0,0,5,12,0,1,0,3,2,3,1,0,1,0,0,0,6
S12000045,East Renfrewshire,0,1,12,2,1,0,1,6,1,0,0,0,0,0,0,0,4,2,1,0,1,7,7,5,0,2,4,0,8,1,26,12,2,6,3,12,2,0,0,1,1,0,0,0,0,2,3,15,2,0,5,0,2,2,1,5,0,0,2,5,0,1,1,1,5,3,1,0,1,0,2,1,1,0,1,0,0,1
S12000010,"Edinburgh, City of",2,5,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,8,0,23,24,2,5,5,19,6,0,1,0,4,0,0,0,0,1,1,9,0,0,2,1,0,1,0,0,0,0,8,0,0,0,0,2,4,3,0,0,0,0,1,1,0,0,0,0,1,4
S12000011,Falkirk,1,1,7,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5,1,0,0,0,14,1,23,13,1,3,4,11,0,0,0,1,1,0,1,0,0,1,3,7,0,0,1,0,0,4,1,1,1,0,3,3,0,0,2,4,13,4,0,0,1,0,2,4,1,0,0,0,0,0
S12000014,Fife,1,1,27,1,0,1,1,5,6,0,1,0,0,0,0,0,0,5,0,0,1,7,13,12,0,4,0,0,12,3,49,37,0,2,2,16,11,1,1,0,1,3,3,0,0,3,2,20,3,0,7,0,0,1,1,0,1,0,6,9,0,0,0,3,24,5,1,1,4,0,7,1,0,1,1,0,0,5
S12000015,Glasgow City,1,10,53,3,1,1,3,8,5,0,2,1,0,2,0,1,3,6,0,1,2,18,34,14,2,1,6,6,43,4,142,102,0,20,8,63,25,5,5,0,6,2,0,1,9,6,10,59,6,1,21,2,4,7,1,3,1,1,16,11,0,2,1,4,39,11,0,9,18,2,19,5,0,3,1,2,0,4
S12000046,Highland,3,5,81,20,5,2,0,18,6,2,3,1,5,1,0,2,41,42,1,4,13,36,57,73,2,4,26,2,138,18,362,163,6,49,26,67,29,12,4,2,9,5,11,1,23,18,19,153,10,0,34,2,5,41,0,10,3,1,23,29,1,2,13,43,159,44,31,12,37,7,58,19,13,3,8,2,3,14
S12000017,Inverclyde,12,19,80,0,0,0,1,26,12,0,1,0,0,0,0,0,3,5,0,1,4,12,42,14,1,1,6,5,42,4,73,53,4,23,14,90,14,4,13,0,14,2,1,0,8,4,6,46,7,0,20,14,2,2,2,11,1,1,11,14,0,0,4,3,19,6,3,1,3,1,5,1,0,2,0,0,0,8
S12000018,Midlothian,0,3,12,1,0,0,0,2,1,0,1,0,0,0,0,0,0,6,0,0,1,3,7,5,0,0,1,0,18,0,24,14,2,3,6,19,7,5,0,0,3,0,1,0,3,0,5,15,2,0,7,0,1,2,0,3,0,0,4,2,0,0,0,3,17,5,1,0,0,1,6,2,0,1,1,0,0,0
S12000019,Moray,1,1,8,0,0,0,1,2,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,2,1,0,5,0,10,1,34,31,1,4,1,26,4,2,0,0,3,0,0,0,3,0,2,17,0,0,6,0,0,1,0,0,1,0,3,0,0,0,0,2,4,3,1,0,2,0,0,0,0,1,0,0,0,3
S12000020,Na h-Eileanan an Iar (Western Isles),1,3,11,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,2,5,6,2,0,0,0,1,8,1,23,10,1,5,2,21,4,1,1,0,0,0,0,0,1,3,1,16,2,0,7,3,1,0,3,2,1,0,1,1,0,0,2,1,4,1,0,1,2,0,2,4,2,0,0,0,0,1
S12000021,North Ayrshire,1,2,24,1,0,0,1,9,2,0,0,0,2,0,0,0,2,8,0,1,1,5,16,12,0,1,3,0,18,4,63,28,2,3,13,35,6,2,3,0,3,0,1,0,4,1,3,22,4,0,9,0,2,4,0,0,1,1,8,4,1,0,2,4,21,6,0,2,4,0,5,1,1,1,0,0,0,5
S12000044,North Lanarkshire,1,9,49,5,0,1,2,15,1,0,3,0,1,3,0,0,3,10,0,0,4,15,25,29,0,1,13,0,46,5,140,72,2,30,10,42,20,3,4,0,3,4,1,0,11,5,10,59,6,0,12,2,1,15,0,6,1,2,7,12,0,0,5,16,43,20,3,5,15,0,18,4,5,3,2,0,0,6
S12000023,Orkney Islands,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S12000024,Perth and Kinross,0,5,35,0,0,0,0,8,8,0,1,0,1,0,0,0,2,7,1,0,1,9,32,12,1,1,4,0,23,2,48,30,6,6,13,42,11,3,5,0,3,1,1,1,5,1,4,17,1,0,6,2,1,5,0,0,0,1,5,4,0,0,2,8,14,6,1,4,0,0,6,1,2,2,0,1,0,7
S12000038,Renfrewshire,2,2,30,1,0,0,0,6,1,0,0,0,0,1,0,0,2,4,1,1,1,10,20,11,0,1,2,1,27,4,68,36,2,16,10,29,6,3,0,3,9,0,0,0,2,0,5,37,1,0,12,0,2,4,1,5,0,0,6,10,0,2,2,6,24,10,3,3,9,0,6,2,0,1,1,0,0,2
S12000026,Scottish Borders,6,6,23,0,0,0,0,4,4,0,2,0,1,0,0,1,0,1,0,1,0,2,0,1,0,0,3,1,20,0,22,16,1,6,7,57,3,1,1,0,9,0,0,0,1,1,1,12,1,0,6,0,2,0,1,0,0,1,7,3,0,0,2,5,4,0,0,0,4,0,3,0,0,0,0,1,0,1
S12000027,Shetland Islands,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,2,1,5,3,0,0,1,5,2,0,1,0,1,0,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
S12000028,South Ayrshire,2,3,26,1,0,0,0,11,3,0,4,0,1,0,0,0,1,3,2,0,1,5,24,6,0,0,2,0,19,1,55,36,2,12,6,28,1,1,3,0,2,0,0,1,7,3,3,12,2,0,5,2,1,3,3,4,0,0,3,3,0,0,0,5,11,1,1,4,2,1,4,2,1,0,0,1,0,2
S12000029,South Lanarkshire,5,9,65,2,0,0,6,17,4,1,2,0,6,1,0,1,9,14,1,2,4,19,28,23,0,0,6,1,46,5,129,77,7,21,16,65,12,3,10,0,6,1,2,0,6,3,6,56,6,0,14,0,1,9,1,3,0,1,17,17,2,0,3,4,29,10,2,3,5,0,11,4,4,2,1,0,0,12
S12000030,Stirling,1,5,26,1,0,0,1,6,4,0,1,0,0,0,0,0,0,1,0,0,1,5,23,13,0,0,1,0,28,4,41,35,1,6,7,30,7,1,3,0,1,0,0,0,1,1,0,18,2,0,2,4,0,2,0,4,2,1,3,2,0,1,0,1,4,2,1,1,2,2,0,1,0,0,0,1,0,0
S12000039,West Dunbartonshire,0,1,13,2,1,0,0,2,1,0,2,0,0,0,0,0,2,1,0,2,0,2,11,6,0,0,3,0,16,2,34,20,0,2,5,13,3,0,3,0,4,1,0,1,2,1,1,8,1,0,1,2,0,4,0,4,0,1,2,4,0,0,0,3,16,3,1,0,3,0,4,1,0,0,0,0,0,2
S12000040,West Lothian,2,8,42,0,0,0,1,2,3,0,0,0,0,1,0,1,1,0,1,0,0,4,3,4,0,1,6,4,20,0,67,79,2,10,7,52,11,0,4,0,2,0,0,2,3,4,7,45,1,1,3,0,2,0,0,0,0,0,4,4,0,0,0,3,8,5,0,2,2,1,5,2,0,1,0,1,1,2
K03000001,Great Britain2,649,1387,7888,412,138,130,252,2657,1009,44,598,131,688,281,13,190,1916,3541,203,539,699,5272,7361,7022,277,786,2274,1653,17698,1954,47243,23597,2229,6927,3863,13907,4768,881,1784,232,2289,346,485,440,2920,1526,3551,19608,1836,89,4483,419,732,3429,304,1198,227,309,2575,1789,165,126,1467,2352,10014,3133,1191,889,1563,223,5023,748,483,579,482,475,580,3181
