ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E12000001,North East,36,67,628,21,6,6,10,79,39,0,20,8,31,4,0,9,62,107,10,14,21,178,339,228,14,53,133,66,530,76,1633,766,48,302,113,525,231,28,52,4,52,22,10,11,108,72,155,711,91,6,205,14,34,120,12,44,14,8,139,135,11,9,51,137,471,117,28,60,122,13,163,45,26,33,14,20,6,121
E06000047,County Durham,11,23,144,4,1,0,2,13,19,0,6,3,6,2,0,2,7,35,2,1,3,61,124,54,3,10,27,1,119,11,321,148,4,52,24,124,64,8,12,2,11,5,2,2,30,20,34,102,23,1,47,4,7,14,2,14,3,1,28,29,2,2,10,28,95,19,2,17,20,2,18,10,8,4,3,4,0,28
E06000005,Darlington,0,1,25,1,0,0,0,3,1,0,2,0,2,0,0,0,5,7,1,0,1,12,23,11,1,2,7,1,24,2,62,22,1,10,4,18,9,0,2,0,2,1,0,0,5,2,9,22,6,1,10,0,1,9,1,2,0,0,7,3,0,1,2,10,24,5,2,1,7,1,6,2,2,2,1,0,0,6
E08000020,Gateshead,1,4,50,2,0,1,0,8,5,0,2,1,8,0,0,3,8,8,2,1,2,15,29,39,2,4,4,4,42,6,144,63,3,38,10,50,18,3,7,0,1,4,1,1,10,4,16,70,10,0,26,1,5,6,1,2,3,0,18,10,2,1,4,11,34,5,0,5,8,1,12,5,2,5,1,1,0,10
E06000001,Hartlepool,0,2,16,0,0,0,0,1,1,0,1,0,0,1,0,0,2,3,0,0,0,3,5,6,0,2,3,4,12,3,35,24,1,7,6,8,5,1,3,0,2,1,0,1,0,3,2,13,2,0,3,2,0,5,0,0,0,0,7,3,1,0,2,9,14,5,1,2,1,0,5,1,0,1,1,0,0,5
E06000002,Middlesbrough,1,4,34,0,1,0,3,3,0,0,0,0,2,0,0,0,5,8,0,1,1,9,16,14,1,3,11,4,22,4,104,65,4,14,6,20,8,0,1,0,2,2,0,0,2,8,9,34,3,0,12,0,2,10,1,1,1,1,6,9,1,0,6,10,30,8,4,3,12,3,17,3,1,1,1,2,0,6
E08000021,Newcastle upon Tyne,1,4,47,2,0,1,0,1,0,0,1,0,2,0,0,0,12,18,0,2,7,10,16,15,1,7,22,13,52,5,199,82,5,31,4,35,26,2,6,1,2,0,0,1,16,5,19,97,13,1,13,1,2,18,0,1,0,3,15,13,2,1,7,21,92,24,11,9,28,2,30,4,5,7,4,7,2,11
E08000022,North Tyneside,1,2,30,4,2,0,1,4,2,0,1,0,3,0,0,2,3,1,0,4,0,9,17,15,0,3,6,3,34,6,133,65,3,21,8,28,14,1,0,0,5,1,1,1,7,7,10,50,3,0,18,1,4,10,0,3,0,0,7,4,0,0,2,9,36,6,0,7,5,0,11,3,1,0,0,0,1,11
E06000048,Northumberland,15,16,136,4,0,3,1,25,11,0,3,2,1,1,0,1,2,6,3,2,1,19,55,22,5,9,13,17,85,16,216,84,6,59,20,109,40,4,7,0,10,3,0,2,12,7,17,114,10,1,34,3,8,11,4,9,2,1,15,29,2,1,5,11,44,16,5,7,8,2,14,6,3,4,0,2,0,8
E06000003,Redcar and Cleveland,1,4,31,1,0,0,0,10,0,0,1,0,1,0,0,1,1,1,2,0,0,6,11,13,0,2,3,6,17,1,72,46,3,13,10,38,9,2,1,1,5,2,3,0,7,3,7,34,7,0,8,0,1,10,2,2,1,0,5,13,1,1,4,5,19,5,0,2,7,0,8,5,2,4,2,0,1,9
E08000023,South Tyneside,3,2,21,0,1,0,3,0,0,0,0,0,1,0,0,0,4,4,0,0,2,10,8,2,0,2,5,0,33,7,87,36,5,14,1,15,9,2,3,0,2,0,1,1,2,6,4,39,3,0,2,1,1,7,0,1,1,0,4,2,0,0,1,7,20,5,1,2,7,0,9,0,0,3,0,1,1,3
E06000004,Stockton-on-Tees,0,1,41,1,1,1,0,4,0,0,0,2,2,0,0,0,5,1,0,1,0,9,18,19,1,4,4,6,31,9,93,73,9,12,10,31,7,0,7,0,4,3,2,1,5,4,7,40,3,0,12,0,1,9,1,4,0,1,9,8,0,1,2,6,22,8,1,2,6,0,10,1,1,0,1,0,1,11
E08000024,Sunderland,2,4,53,2,0,0,0,7,0,0,3,0,3,0,0,0,8,15,0,2,4,15,17,18,0,5,28,7,59,6,167,58,4,31,10,49,22,5,3,0,6,0,0,1,12,3,21,96,8,2,20,1,2,11,0,5,3,1,18,12,0,1,6,10,41,11,1,3,13,2,23,5,1,2,0,3,0,13
E12000002,North West,107,171,1433,89,24,20,41,304,98,0,69,21,83,24,1,25,343,441,30,51,115,574,1045,853,41,134,408,301,1990,285,5443,3100,234,894,431,1721,589,76,157,30,224,34,42,39,289,221,508,1611,244,11,613,36,103,531,44,176,50,36,428,271,31,27,194,468,1550,472,133,180,283,20,602,130,77,149,68,90,45,426
E06000008,Blackburn with Darwen,1,3,43,5,1,2,1,7,1,0,0,0,1,0,0,0,17,12,1,0,3,20,28,23,1,3,9,5,50,6,136,92,3,19,7,54,9,0,6,0,5,1,1,2,3,5,11,31,6,0,20,1,1,15,0,5,0,2,4,8,0,0,7,21,48,20,2,6,10,0,11,4,1,1,0,3,2,14
E06000009,Blackpool,3,3,45,4,1,1,0,8,5,0,1,1,2,0,0,0,15,29,0,6,5,17,31,34,3,14,18,5,65,19,202,122,13,34,10,42,24,7,3,0,9,2,3,3,9,14,11,62,11,0,27,1,4,28,1,5,1,0,17,13,0,0,7,18,70,30,11,12,18,2,30,3,5,1,1,2,1,25
E08000001,Bolton,4,4,29,3,1,1,0,5,3,0,2,3,2,0,0,1,10,14,0,3,4,15,27,21,2,4,13,6,42,8,139,79,6,21,3,28,18,0,2,0,6,0,0,0,6,9,15,35,12,0,15,0,3,18,1,5,0,4,12,4,2,1,5,21,71,15,4,6,11,0,25,2,3,2,0,0,3,15
E08000002,Bury,0,2,18,2,1,0,0,2,2,0,0,0,2,1,0,0,6,10,1,2,0,10,11,11,1,2,5,6,45,6,109,57,4,16,9,26,12,0,5,1,5,0,1,0,6,2,11,26,4,0,7,0,0,14,0,3,1,1,6,4,0,0,5,12,50,15,5,3,10,1,20,7,2,3,0,2,1,8
E06000049,Cheshire East,4,17,122,3,0,0,5,29,9,0,8,1,4,3,0,2,16,15,4,0,4,35,144,82,1,5,7,36,215,22,410,249,17,86,39,195,44,5,14,4,17,5,2,2,26,21,28,94,10,1,71,3,9,29,6,12,4,2,28,15,1,2,13,19,52,15,2,6,7,2,13,3,3,5,5,6,3,29
E06000050,Cheshire West and Chester,6,14,63,4,1,2,1,20,3,0,4,1,5,5,0,1,8,14,1,1,2,23,73,52,0,4,28,17,107,11,270,167,12,62,25,85,41,5,11,2,8,0,0,1,12,13,24,62,8,1,44,3,8,17,6,10,2,1,28,10,4,4,9,8,43,20,2,7,17,1,15,7,3,4,3,2,0,21
E10000006,Cumbria,22,29,168,2,1,3,2,64,13,0,11,0,5,2,0,7,12,30,6,1,11,45,107,48,1,5,34,29,111,23,273,154,7,83,42,207,39,6,34,6,22,1,1,5,21,14,28,173,22,1,77,10,10,30,5,31,4,9,34,29,2,1,11,21,75,22,4,18,12,0,33,8,7,4,2,4,2,25
E06000006,Halton,0,1,14,0,0,0,3,0,1,0,0,0,2,0,0,0,15,4,4,1,1,5,17,33,0,3,5,5,26,3,90,39,4,11,4,27,19,0,0,1,1,1,1,0,6,6,6,19,1,1,7,0,2,3,1,0,0,0,4,1,1,1,5,8,21,1,0,1,5,0,6,0,2,4,0,2,0,5
E08000011,Knowsley,0,6,44,2,0,0,0,3,3,0,3,0,0,0,0,2,8,5,1,1,4,14,32,11,0,1,8,3,40,12,102,67,4,14,16,39,11,1,2,0,5,0,0,0,5,5,14,44,6,0,6,0,1,8,1,4,1,0,11,10,1,0,3,4,21,9,1,3,2,0,13,2,2,7,4,5,0,2
E10000017,Lancashire,24,45,393,13,5,5,15,100,30,0,14,7,23,2,0,5,47,97,10,12,31,152,237,239,17,34,84,90,480,64,1330,867,62,251,125,511,108,20,45,3,59,7,7,12,75,40,80,406,74,2,160,4,26,136,11,54,11,8,106,79,6,12,41,94,279,97,16,31,47,4,124,32,14,15,3,10,7,154
E08000012,Liverpool,6,1,69,9,1,2,4,3,4,0,5,1,7,2,0,0,39,40,0,1,12,51,71,60,1,10,27,10,119,19,397,192,13,52,27,71,41,13,4,2,15,6,5,0,18,20,65,134,10,0,18,2,7,38,1,6,3,1,30,14,0,1,8,45,151,54,21,20,36,2,74,12,9,38,17,13,6,16
E08000003,Manchester,3,7,58,15,2,0,3,12,0,0,1,3,7,0,0,0,41,33,1,5,12,40,38,44,0,8,55,18,165,29,443,233,26,55,28,65,39,4,4,1,7,6,10,2,15,9,48,113,18,0,28,2,7,57,0,4,8,2,23,17,2,0,14,34,170,45,17,12,38,1,59,12,10,15,4,6,9,22
E08000004,Oldham,3,3,29,5,2,2,1,8,0,0,1,1,1,1,0,0,8,13,0,1,2,13,22,12,2,2,10,4,40,6,130,69,2,15,5,20,14,1,0,0,6,0,0,0,3,5,14,34,4,0,12,1,1,12,0,2,3,2,9,3,0,1,3,27,70,13,10,13,8,1,19,5,1,3,1,1,1,7
E08000005,Rochdale,2,3,14,6,1,0,0,3,6,0,2,0,0,1,0,0,5,11,0,1,2,18,10,18,1,1,8,3,27,4,101,55,3,16,7,27,16,1,1,1,2,0,0,1,7,3,14,40,4,0,13,0,1,6,2,5,0,0,7,4,2,0,2,12,53,15,3,4,9,1,16,4,2,7,5,0,1,13
E08000006,Salford,1,2,32,3,2,0,0,2,1,0,2,0,0,2,0,2,13,8,0,3,3,12,23,22,3,7,5,2,55,8,132,75,7,19,16,34,12,0,4,0,9,1,1,0,5,7,9,34,8,0,13,2,2,6,1,3,1,2,12,7,1,0,11,8,49,13,5,5,9,1,19,4,2,4,3,3,0,6
E08000014,Sefton,6,3,46,1,2,0,0,4,3,0,3,0,3,0,0,0,15,23,0,3,4,21,25,11,1,7,18,10,48,9,177,86,6,20,7,50,13,3,4,0,10,0,1,2,14,13,27,67,6,1,8,1,3,20,1,2,1,0,21,10,0,0,8,14,45,13,4,5,4,1,17,5,2,5,5,10,2,6
E08000013,St. Helens,2,7,34,4,0,0,3,3,1,0,1,0,2,0,0,0,11,6,0,0,2,7,20,10,2,1,11,4,45,7,115,59,4,10,7,30,8,2,1,2,6,0,1,0,8,3,8,38,7,0,17,2,2,10,2,3,3,1,10,10,3,0,4,13,36,9,4,4,5,1,11,4,3,2,1,3,0,8
E08000007,Stockport,2,8,22,2,0,0,0,5,2,0,1,2,1,0,0,2,7,7,0,1,0,6,20,20,2,4,9,6,42,4,141,69,11,22,8,37,15,2,3,1,6,0,0,1,4,4,13,17,6,1,11,0,2,6,0,2,3,0,7,4,1,0,8,15,47,14,3,2,6,1,14,4,1,1,2,6,0,12
E08000008,Tameside,1,1,28,2,0,1,1,7,2,0,1,0,1,2,1,1,9,9,1,1,5,19,15,10,1,1,8,3,37,3,102,62,6,12,8,27,18,2,2,0,4,1,1,0,5,4,23,30,5,1,10,0,4,19,1,3,1,0,7,2,3,0,6,23,39,9,3,6,4,0,13,1,0,4,1,1,0,2
E08000009,Trafford,0,0,28,1,1,1,1,2,0,0,2,0,2,0,0,0,14,7,0,2,1,11,14,13,1,1,15,6,46,4,147,80,7,17,3,17,14,1,0,0,3,0,3,4,8,2,12,34,7,0,4,0,2,16,1,4,0,0,12,3,0,1,3,8,34,14,5,1,4,0,19,4,0,5,2,1,1,5
E06000007,Warrington,10,6,52,0,0,0,1,9,6,0,3,0,7,2,0,1,9,30,0,2,2,13,33,36,0,6,5,15,85,6,193,74,6,17,14,57,25,2,3,2,5,1,2,1,15,6,16,32,2,0,15,1,1,8,0,3,1,0,12,9,0,0,9,10,23,8,2,4,5,1,10,0,3,6,3,3,1,7
E08000010,Wigan,2,0,28,0,1,0,0,0,0,0,1,1,0,0,0,0,4,11,0,0,3,11,16,21,1,4,5,8,37,6,114,69,6,12,5,30,22,1,7,1,5,0,0,1,6,8,17,27,5,0,13,1,1,12,1,2,0,1,7,4,0,1,4,12,56,7,3,5,7,0,25,2,0,3,1,2,4,10
E08000015,Wirral,5,6,54,3,1,0,0,8,3,0,3,0,6,1,0,1,14,13,0,4,2,16,31,22,0,7,21,10,63,6,190,84,5,30,16,42,27,0,2,3,9,2,2,2,12,8,14,59,8,2,17,2,6,23,2,8,2,0,21,11,2,2,8,21,47,14,6,6,9,0,16,5,2,10,5,5,1,14
E12000003,Yorkshire and The Humber,54,108,1066,46,14,10,33,205,88,0,65,11,65,16,1,29,161,215,21,21,62,359,694,526,31,71,189,222,1084,177,3612,1754,92,660,323,1306,402,51,127,28,151,26,33,25,232,135,296,1060,140,10,479,32,63,285,27,106,27,30,276,173,10,20,121,262,978,249,88,132,210,12,374,71,45,94,41,47,20,234
E08000016,Barnsley,3,4,57,2,0,0,1,10,2,0,1,0,5,1,0,3,5,7,1,0,0,21,26,22,3,1,7,9,44,11,129,99,8,39,29,70,19,6,2,2,3,0,1,0,9,3,17,40,5,1,22,0,3,14,1,6,1,0,20,4,0,0,4,10,38,14,4,6,5,1,17,2,1,2,2,2,0,11
E08000032,Bradford,4,5,71,4,1,0,0,7,3,0,6,2,9,1,0,1,10,34,1,2,8,29,64,40,4,4,18,17,111,15,405,166,1,33,18,72,33,6,4,2,14,1,1,1,9,4,42,101,8,0,42,3,3,48,2,5,3,1,20,16,0,4,6,48,148,27,14,18,25,1,50,5,8,19,14,6,3,31
E08000033,Calderdale,0,5,51,4,1,1,1,9,0,0,2,0,1,0,0,3,2,8,1,0,5,21,36,20,2,2,2,3,31,4,101,55,3,27,19,46,17,2,4,1,3,1,1,0,7,5,12,28,3,0,21,0,1,14,1,0,1,1,10,10,1,0,3,11,32,3,5,6,1,0,11,2,2,7,0,1,2,13
E08000017,Doncaster,2,2,69,3,1,0,5,6,7,0,4,1,3,0,0,0,10,12,0,2,5,21,27,29,4,4,20,28,64,12,279,150,9,64,19,74,29,2,6,1,9,0,1,3,12,10,21,52,5,0,23,2,2,13,7,7,1,3,21,9,0,0,9,16,68,27,5,7,16,1,25,8,3,9,4,1,0,14
E06000011,East Riding of Yorkshire,5,17,109,4,1,0,2,19,11,0,1,0,1,2,0,2,3,10,3,0,5,18,69,42,1,7,12,11,65,10,222,118,4,34,30,139,23,5,18,2,21,1,3,3,28,14,17,117,17,0,53,2,6,12,4,13,0,4,31,22,1,0,6,7,33,10,3,7,4,1,14,5,5,0,0,2,1,22
E06000010,"Kingston upon Hull, City of",6,3,23,2,0,5,3,3,3,0,2,1,0,0,0,1,10,17,0,4,1,16,18,28,0,8,11,19,50,17,235,100,6,34,6,40,20,4,4,2,7,4,5,0,3,8,9,90,9,0,24,4,5,12,2,5,3,1,14,7,0,1,7,24,71,22,8,13,22,3,44,4,3,3,1,2,4,14
E08000034,Kirklees,5,4,62,2,0,0,2,8,3,0,2,0,4,1,0,1,15,14,0,1,2,16,39,48,1,2,14,9,70,11,273,86,5,37,19,69,31,4,3,0,9,1,1,6,22,3,16,42,10,0,32,2,3,16,1,4,3,3,21,12,0,1,7,23,82,13,3,11,12,1,28,4,5,10,5,3,0,18
E08000035,Leeds,2,6,90,5,3,1,5,6,10,0,6,3,6,1,0,4,38,32,2,3,9,56,85,60,4,9,26,21,135,20,471,203,7,62,23,96,43,1,17,3,12,5,8,2,21,12,37,81,15,0,40,2,3,37,2,6,2,1,28,7,1,4,26,28,121,27,15,20,47,0,42,11,4,22,9,9,1,23
E06000012,North East Lincolnshire,2,2,35,0,0,0,1,2,2,0,3,0,2,0,0,0,8,16,0,5,1,15,26,30,1,12,9,15,70,10,161,109,9,26,16,47,18,4,9,3,10,2,2,2,14,6,5,40,8,1,33,2,5,15,1,1,1,2,7,9,0,1,4,7,38,8,7,5,9,1,11,1,0,2,1,4,2,12
E06000013,North Lincolnshire,4,1,60,0,1,0,0,11,7,0,10,0,1,2,0,2,6,7,1,0,1,23,26,15,2,3,6,2,33,6,121,66,3,24,17,65,34,1,4,0,8,1,0,1,16,6,20,51,8,0,21,1,7,6,1,3,1,3,3,7,2,2,4,5,14,3,1,4,4,0,4,1,0,3,0,0,0,17
E10000023,North Yorkshire,15,37,236,6,0,1,6,85,28,0,9,2,9,4,0,8,9,20,10,1,8,48,160,79,3,5,24,33,193,19,419,216,16,118,63,347,63,3,37,5,25,6,3,2,50,26,41,218,22,6,78,8,14,31,2,34,4,4,38,33,3,4,16,20,73,25,3,9,10,0,25,6,9,3,1,4,1,8
E08000018,Rotherham,2,3,58,2,1,0,1,11,3,0,2,1,4,1,0,2,3,3,0,0,2,18,37,32,0,4,10,13,60,16,160,106,2,43,17,72,13,3,4,1,3,0,1,2,7,9,13,54,10,2,23,0,1,14,1,7,0,2,14,9,0,1,5,8,33,12,2,9,5,0,17,3,0,3,0,2,1,11
E08000019,Sheffield,3,6,64,6,3,1,2,13,7,0,5,1,12,2,0,1,28,11,0,3,9,21,30,30,1,2,21,23,55,10,267,118,10,58,13,59,29,7,6,3,9,3,5,1,15,16,22,62,8,0,24,2,3,25,1,5,4,5,27,18,0,0,13,29,131,30,13,9,30,0,48,13,3,7,2,7,1,21
E08000036,Wakefield,0,5,49,5,1,0,1,7,1,0,10,0,4,1,0,1,8,17,2,0,5,29,33,30,5,4,5,15,67,8,227,98,6,35,27,80,19,0,6,0,10,1,1,2,10,5,15,48,6,0,18,2,6,16,1,7,2,0,9,5,2,2,5,16,56,13,1,3,11,0,17,3,2,1,2,2,2,15
E06000014,York,1,8,32,1,1,1,3,8,1,0,2,0,4,0,1,0,6,7,0,0,1,7,18,21,0,4,4,4,36,8,142,64,3,26,7,30,11,3,3,3,8,0,0,0,9,8,9,36,6,0,25,2,1,12,0,3,1,0,13,5,0,0,6,10,40,15,4,5,9,3,21,3,0,3,0,2,2,4
E12000004,East Midlands,68,135,1542,48,20,14,14,227,114,0,85,19,82,24,1,32,159,253,21,37,62,554,817,571,22,136,257,196,1138,170,3098,1810,111,672,444,1412,509,46,137,17,138,22,33,35,213,135,326,1143,141,13,495,19,89,303,36,138,22,22,273,263,29,14,116,146,638,174,62,94,141,15,243,55,29,67,28,71,16,278
E06000015,Derby,3,5,60,0,0,1,3,6,4,0,5,1,2,1,0,0,9,14,1,0,11,17,28,35,0,11,15,14,77,12,188,120,6,38,13,58,26,3,6,1,9,1,1,0,12,7,23,95,2,2,28,1,3,12,1,3,3,1,15,9,0,1,5,14,41,8,0,6,11,1,13,2,3,6,0,6,2,12
E10000007,Derbyshire,14,19,213,3,4,1,1,39,29,0,15,2,10,4,1,4,8,27,7,6,3,75,138,98,1,11,29,18,220,27,432,293,13,113,69,293,107,7,20,2,33,4,2,2,48,16,45,213,29,2,83,3,18,29,4,24,2,1,43,36,5,4,27,18,65,15,5,9,17,1,30,6,4,2,2,12,2,42
E06000016,Leicester,3,2,84,4,1,0,0,7,3,0,4,5,15,1,0,0,24,51,0,4,11,56,55,46,5,27,26,14,75,14,314,147,6,46,23,44,32,2,8,1,4,2,4,3,9,13,24,111,8,0,27,1,4,55,3,5,2,2,13,22,5,0,8,30,100,33,11,6,11,2,33,6,2,6,2,8,3,29
E10000018,Leicestershire,8,25,209,7,3,5,1,34,10,0,10,1,10,4,0,3,21,63,3,6,2,81,138,81,1,14,37,33,141,18,438,293,13,108,93,215,59,4,26,3,16,2,3,7,16,18,44,149,18,1,89,2,8,34,8,22,2,2,32,32,5,2,18,16,67,16,4,14,12,3,24,6,5,5,3,10,1,60
E10000019,Lincolnshire,16,41,376,14,1,0,0,51,33,0,21,6,17,4,0,12,28,35,2,7,8,99,190,94,3,22,37,32,188,32,588,284,17,113,77,282,113,8,31,5,32,5,4,6,46,28,56,219,28,1,115,2,23,49,8,31,5,4,59,61,6,3,9,20,76,20,13,18,23,2,33,9,4,13,5,9,3,11
E10000021,Northamptonshire,7,15,159,6,6,2,3,32,13,0,7,2,7,4,0,8,25,25,5,6,8,87,87,62,3,17,32,19,134,19,379,247,33,84,70,183,74,7,18,1,23,3,9,11,26,15,51,128,19,5,50,3,12,29,2,16,2,7,33,25,3,0,15,12,106,21,13,11,29,3,34,11,4,6,1,8,3,15
E06000018,Nottingham,3,4,81,5,1,1,1,9,1,0,5,0,6,1,0,0,18,12,1,5,6,38,29,42,5,14,26,13,74,16,211,112,9,53,16,44,28,4,6,2,5,3,6,0,11,12,23,71,9,1,19,0,6,42,2,5,1,1,16,19,0,2,10,16,92,30,10,12,16,1,36,12,2,13,9,6,0,22
E10000024,Nottinghamshire,14,20,341,6,4,4,4,47,19,0,18,2,15,5,0,5,25,26,2,3,12,94,136,105,4,19,54,53,214,32,529,299,12,109,74,271,65,11,20,2,15,2,4,5,43,24,55,145,28,1,78,6,14,52,8,30,5,4,56,54,4,2,23,20,89,31,6,17,22,2,40,3,5,15,6,12,2,83
E06000017,Rutland,0,4,19,3,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,7,16,8,0,1,1,0,15,0,19,15,2,8,9,22,5,0,2,0,1,0,0,1,2,2,5,12,0,0,6,1,1,1,0,2,0,0,6,5,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,4
E12000005,West Midlands,62,118,1345,34,23,6,45,267,90,0,74,22,76,22,0,24,184,295,21,61,63,717,858,780,35,89,308,185,1420,243,3870,2148,116,681,426,1594,578,46,167,18,171,36,41,38,264,138,468,1579,189,5,530,34,93,354,34,155,26,26,268,226,21,23,122,310,973,285,117,111,183,12,344,93,40,77,40,70,33,140
E08000025,Birmingham,10,14,208,9,3,1,8,27,5,0,8,4,13,3,0,2,51,90,0,20,18,187,153,141,14,20,74,46,351,52,854,384,22,124,54,202,97,9,19,6,24,4,6,6,41,16,113,308,31,1,77,5,7,100,8,24,6,7,39,38,3,2,26,144,341,103,51,33,51,3,122,29,12,25,14,27,6,26
E08000026,Coventry,3,0,36,3,1,1,1,11,4,0,1,4,2,2,0,0,17,21,1,6,2,20,23,32,0,6,10,17,72,5,199,79,7,13,14,42,23,5,6,0,8,3,3,0,11,5,16,77,6,0,29,2,2,23,0,4,0,1,6,10,0,1,4,19,61,15,8,6,14,1,18,9,3,3,3,4,1,3
E08000027,Dudley,3,7,56,0,2,0,4,9,5,0,1,0,2,1,0,2,5,14,0,3,2,21,25,32,1,7,13,7,73,7,155,67,4,29,8,35,25,2,4,1,4,1,2,1,6,3,17,47,9,0,23,0,4,18,1,8,0,1,14,20,3,4,7,18,53,12,6,7,5,1,18,2,5,4,3,5,3,9
E06000019,"Herefordshire, County of ",4,8,43,3,1,0,1,22,8,0,3,1,1,2,0,0,2,7,1,1,0,13,39,17,0,1,10,2,38,7,106,79,5,21,16,96,20,1,6,2,4,1,0,2,9,11,11,52,9,0,19,2,2,2,1,10,1,3,9,7,0,1,3,5,12,4,2,2,4,1,5,1,0,0,0,1,2,1
E08000028,Sandwell,4,5,71,2,3,1,1,8,1,0,4,0,4,0,0,0,9,18,0,0,6,58,39,35,3,2,16,10,78,13,180,102,2,36,18,67,46,2,6,1,2,0,1,0,8,8,32,74,6,0,12,1,2,26,2,6,1,2,13,10,1,1,10,29,74,20,8,5,14,0,17,3,3,8,5,7,2,7
E06000051,Shropshire,4,11,75,1,0,0,1,27,9,0,7,0,6,2,0,1,0,13,2,3,3,17,54,45,1,1,13,10,101,10,222,194,11,34,28,139,33,1,15,0,9,1,2,2,18,13,20,99,14,1,32,1,11,8,2,8,4,2,19,15,1,2,6,7,29,11,3,5,10,0,8,5,0,1,1,1,0,2
E08000029,Solihull,0,1,48,2,2,0,1,6,2,0,1,2,2,0,0,0,6,10,0,4,0,30,30,26,2,2,18,7,43,9,130,44,2,26,10,44,11,1,4,1,5,1,1,1,13,5,14,39,5,1,17,0,1,11,2,6,0,0,9,7,2,3,3,6,30,9,4,4,5,0,10,2,2,4,2,3,0,2
E10000028,Staffordshire,15,33,310,4,2,2,16,81,26,0,16,2,13,6,0,7,27,37,6,8,8,133,173,147,2,16,47,33,197,39,642,403,23,161,121,298,102,10,35,3,38,7,4,4,45,26,80,300,34,1,120,8,22,56,7,39,7,5,49,40,7,5,25,17,106,37,15,11,19,1,45,12,4,5,4,3,5,41
E06000021,Stoke-on-Trent,4,4,84,1,3,1,0,12,1,0,1,1,2,0,0,0,13,14,3,0,6,31,37,42,4,3,17,12,59,17,186,104,4,38,12,54,32,2,7,0,8,4,4,4,12,8,21,91,9,0,27,0,4,26,1,10,0,1,21,12,0,2,5,10,46,14,1,5,14,0,20,3,2,1,0,0,1,9
E06000020,Telford and Wrekin,2,7,35,1,0,0,0,5,2,0,4,1,2,0,0,2,6,8,0,2,1,18,21,16,0,0,5,4,20,11,90,68,3,16,8,51,9,2,2,0,0,2,2,1,8,7,13,38,5,0,14,0,2,3,0,2,0,0,9,5,0,1,2,3,12,8,2,3,0,0,9,2,0,1,1,2,0,4
E08000030,Walsall,2,2,38,1,2,0,4,1,0,0,2,1,3,0,0,1,15,13,0,2,3,24,29,34,1,6,15,4,66,10,160,84,3,23,17,47,16,2,3,0,5,0,1,2,7,4,14,56,10,1,19,1,6,15,0,4,1,1,7,7,1,1,7,15,54,9,4,8,7,1,18,2,0,2,1,4,2,3
E10000031,Warwickshire,4,9,140,5,1,0,2,18,15,0,19,2,14,6,0,4,9,22,3,7,8,86,136,133,2,13,40,16,132,25,475,223,10,77,52,219,93,6,35,0,30,4,4,10,52,16,52,203,22,0,70,8,13,22,3,15,0,0,32,28,0,0,14,15,58,10,4,9,18,0,22,8,1,9,3,7,3,20
