ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E06000028,Bournemouth,1,1,16,0,1,0,1,2,1,0,0,1,2,1,0,0,9,8,0,0,1,5,13,18,2,4,13,11,38,9,139,53,7,18,10,17,18,4,4,0,8,3,3,0,5,2,3,18,4,0,8,0,1,12,2,0,0,2,14,7,0,0,4,7,38,11,3,5,14,2,17,7,1,3,1,4,2,4
E06000023,"Bristol, City of",2,1,41,3,1,2,2,15,2,0,4,3,8,0,0,0,13,10,2,0,11,37,31,25,4,7,15,11,61,20,206,98,15,20,13,41,36,3,6,2,8,6,7,5,14,6,21,82,13,0,29,1,5,29,0,6,1,2,19,11,0,1,10,13,68,32,11,10,20,3,29,8,6,3,2,5,3,10
E06000052,Cornwall,7,50,141,1,0,0,2,53,13,0,7,2,15,6,1,5,4,18,1,1,4,84,154,66,1,4,21,21,167,16,350,200,18,86,55,201,82,9,30,4,49,1,4,7,47,16,36,162,18,1,85,13,11,22,7,36,8,5,29,22,1,1,6,9,55,19,0,8,12,3,23,12,8,6,0,1,0,35
E10000008,Devon,14,64,191,4,2,3,5,65,18,0,12,1,20,11,0,5,18,26,3,4,9,85,210,104,3,8,27,20,199,28,517,306,21,149,100,269,55,12,45,3,51,7,6,8,70,36,48,224,31,2,103,13,17,31,9,47,1,15,43,34,5,5,7,11,67,20,7,8,16,3,37,5,8,2,5,11,2,59
E10000009,Dorset,8,19,48,2,0,0,2,17,17,0,3,0,2,0,0,2,2,11,3,1,5,28,66,39,3,7,14,13,91,11,211,117,9,43,30,122,28,2,12,2,22,2,1,2,20,7,15,44,8,0,13,0,5,8,3,6,4,1,21,8,3,1,4,7,36,11,1,7,17,1,10,2,2,0,1,3,1,23
E10000013,Gloucestershire,5,12,51,3,1,0,0,9,14,0,5,1,2,1,0,2,17,12,2,2,2,22,45,58,4,2,14,11,140,10,287,136,14,32,19,97,35,2,13,1,22,0,3,3,25,8,27,116,7,1,27,1,8,14,3,14,1,8,20,12,2,1,7,15,59,19,2,11,13,0,21,8,3,2,1,3,0,7
E06000053,Isles of Scilly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06000024,North Somerset,1,6,24,2,0,0,0,16,1,0,0,0,2,0,0,0,4,2,1,2,2,7,21,16,0,1,6,5,31,8,65,53,8,21,9,31,16,1,9,2,9,2,5,0,6,2,7,23,0,1,7,5,2,7,1,7,1,1,7,4,0,0,1,1,15,3,4,1,4,0,3,2,1,0,1,1,0,5
E06000026,Plymouth,3,3,45,2,2,0,1,6,2,3,4,0,4,2,0,0,13,14,0,3,4,32,43,44,1,6,11,11,67,12,256,129,10,45,12,47,20,3,8,1,9,4,2,2,19,14,9,99,15,1,50,2,4,32,2,8,3,5,14,19,1,1,7,16,46,19,3,8,13,5,25,1,3,3,2,2,3,12
E06000029,Poole,0,2,15,0,0,1,0,4,1,0,0,0,0,2,0,1,4,9,2,2,2,7,13,6,1,0,17,4,44,3,100,47,1,13,3,19,10,0,6,1,10,0,1,1,7,2,8,27,1,0,9,0,0,6,0,1,1,0,10,4,0,0,0,0,15,4,1,1,0,0,4,2,1,1,0,1,3,8
E10000027,Somerset,5,21,87,6,0,0,2,51,10,0,5,3,7,3,1,2,8,21,3,2,4,45,71,33,2,6,22,14,105,9,273,161,12,53,50,166,44,8,23,4,24,2,5,1,25,12,25,82,20,2,42,5,8,14,9,9,2,2,31,11,2,2,8,11,39,15,3,6,7,0,11,3,4,1,2,2,1,10
E06000025,South Gloucestershire,1,4,21,2,0,1,1,7,1,0,1,2,3,3,0,2,1,3,1,0,4,14,24,34,1,1,2,7,37,6,104,47,6,35,15,34,20,3,3,1,7,2,1,2,10,6,11,22,6,0,11,0,2,7,0,4,0,4,12,4,1,1,2,2,14,7,2,0,3,0,3,1,3,1,1,1,0,7
E06000030,Swindon,0,1,22,1,1,0,0,3,4,1,1,0,1,0,0,1,10,46,1,8,3,28,20,23,1,6,2,10,94,4,156,84,5,23,10,75,23,3,10,1,7,5,3,1,11,5,8,68,8,0,16,2,4,10,2,1,0,0,14,5,0,2,6,8,21,7,7,2,3,0,10,2,2,1,3,2,1,2
E06000027,Torbay,0,2,13,1,0,0,0,4,2,1,0,0,2,2,1,2,7,5,0,2,1,15,17,20,2,3,5,2,28,6,79,47,5,18,9,24,17,3,3,2,9,1,3,2,9,6,10,32,6,0,20,1,4,11,0,5,0,1,8,4,0,0,1,8,35,6,2,4,6,0,10,1,1,1,0,1,0,10
E06000054,Wiltshire,10,21,121,2,2,1,3,52,27,2,12,0,8,5,0,0,4,89,5,6,3,29,136,74,6,8,15,27,247,11,346,247,25,45,41,337,55,11,30,1,39,3,3,2,44,12,18,200,17,2,57,8,9,14,10,20,4,3,42,16,2,1,7,10,43,17,9,3,10,1,23,13,5,2,2,2,4,4
W92000004,Wales,48,91,494,18,6,3,18,379,89,0,46,11,43,16,1,11,43,90,17,8,31,225,376,304,8,23,131,98,606,86,1715,1025,65,389,254,973,300,60,90,19,113,14,22,19,161,79,170,608,128,7,209,25,42,132,8,104,16,20,149,131,19,9,51,114,415,121,28,70,116,14,137,59,20,26,7,13,8,187
W06000019,Blaenau Gwent,2,2,12,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,1,6,2,7,0,0,4,0,6,0,16,22,1,8,6,13,6,2,0,0,0,0,0,1,4,0,5,8,4,0,9,0,1,6,0,1,0,1,2,5,0,0,1,4,12,1,1,3,4,1,2,2,0,0,0,1,0,3
W06000013,Bridgend,3,6,22,1,0,1,1,6,3,0,1,0,3,2,0,1,4,2,0,0,1,13,19,13,0,1,4,7,25,8,81,42,6,23,7,34,16,4,8,0,6,0,1,0,7,2,6,29,6,0,7,0,1,7,1,4,1,0,10,9,1,0,1,5,21,6,0,6,6,2,10,3,2,0,0,1,0,10
W06000018,Caerphilly,2,5,30,2,0,0,0,7,1,0,1,0,3,0,0,0,1,3,0,1,1,15,7,14,0,0,7,1,11,3,44,27,1,9,6,23,16,1,1,1,0,0,1,1,4,3,4,14,8,0,6,0,0,2,0,4,1,0,9,10,1,0,2,2,14,4,0,3,3,0,8,1,2,1,0,1,1,4
W06000015,Cardiff,4,0,21,1,1,0,3,5,1,0,3,1,1,0,0,1,9,8,1,3,2,12,21,23,1,7,11,7,70,12,246,176,8,25,12,48,19,3,4,1,10,2,4,1,14,3,22,53,7,2,10,0,2,16,2,4,1,0,10,11,3,1,5,27,78,26,10,9,21,1,22,9,4,3,3,3,1,21
W06000010,Carmarthenshire,8,9,49,0,0,0,1,74,10,0,2,1,10,1,0,3,1,3,1,0,2,21,29,27,2,1,10,11,60,7,100,82,0,52,32,117,17,1,11,3,7,1,1,0,16,7,5,46,10,1,24,2,6,7,0,9,0,2,6,12,3,3,5,4,15,8,0,0,5,0,3,1,0,0,0,0,1,13
W06000008,Ceredigion,2,5,28,1,0,0,0,43,7,0,0,2,0,0,0,0,0,6,1,0,0,6,15,7,0,0,2,5,15,0,31,20,0,17,7,53,5,0,3,0,1,0,0,0,4,3,3,16,1,0,7,1,1,6,1,7,1,5,4,3,0,0,1,1,9,2,1,3,3,0,5,1,0,0,0,1,0,8
W06000003,Conwy,3,6,30,0,0,0,1,16,2,0,4,1,2,3,0,0,0,5,2,0,5,11,26,18,1,1,4,9,51,3,81,44,4,15,11,36,10,0,2,3,6,1,0,1,8,2,3,27,4,0,7,1,1,4,1,5,0,1,5,3,1,0,2,4,15,2,0,4,1,0,1,3,4,1,0,0,2,5
W06000004,Denbighshire,0,4,19,0,0,0,0,10,1,0,2,0,3,0,0,0,4,4,1,0,2,11,14,10,2,1,3,1,24,3,70,33,3,13,7,34,12,2,4,0,5,1,1,1,7,6,6,19,4,0,9,1,0,4,1,6,0,0,4,4,1,0,2,2,18,3,1,4,4,0,4,2,1,0,0,1,0,6
W06000005,Flintshire,1,4,24,1,0,1,2,3,6,0,4,0,1,0,1,2,2,14,0,2,4,7,27,18,1,3,11,6,40,7,111,61,7,25,13,47,22,3,3,4,8,1,3,0,16,4,11,39,5,0,14,1,3,7,0,4,1,2,9,5,0,0,5,4,20,9,1,5,2,0,8,2,1,1,0,0,0,8
W06000002,Gwynedd,2,5,37,1,0,0,1,19,7,0,2,1,3,2,0,0,1,6,3,0,2,8,21,15,0,1,6,4,33,2,72,35,4,19,13,49,19,2,6,2,6,1,1,2,7,5,10,34,10,0,9,1,2,6,0,8,0,0,8,5,0,1,1,4,18,4,1,3,4,0,8,3,0,2,1,0,0,6
W06000001,Isle of Anglesey,1,1,10,0,0,1,0,5,3,0,1,0,1,0,0,0,0,3,1,0,0,13,7,1,1,0,3,2,9,0,23,9,2,3,8,22,9,4,2,0,3,2,0,2,3,1,10,21,1,1,4,0,0,1,0,4,0,2,3,3,0,0,0,1,6,0,0,1,2,1,2,1,0,2,1,0,0,1
W06000024,Merthyr Tydfil,1,1,7,1,0,0,0,3,1,0,1,0,0,1,0,0,0,2,0,0,0,3,8,4,0,0,3,0,10,1,22,5,0,3,4,26,13,4,1,0,1,0,0,0,5,1,3,14,5,0,2,1,1,4,0,2,0,0,4,2,0,0,0,2,6,2,0,2,3,1,5,1,1,1,0,0,0,3
W06000021,Monmouthshire,0,2,16,0,0,0,1,5,1,0,0,0,1,0,0,1,0,1,1,0,0,4,6,8,0,0,4,2,11,1,32,23,2,6,8,30,6,0,9,0,2,0,0,1,3,0,5,11,4,1,2,3,1,1,0,3,1,0,4,4,1,0,2,0,3,1,1,2,4,0,2,4,0,0,1,1,0,2
W06000012,Neath Port Talbot,2,3,6,2,2,0,0,2,1,0,1,0,1,0,0,2,4,2,1,0,0,11,10,11,0,0,8,2,28,1,85,51,4,23,9,51,15,5,3,0,10,0,0,0,8,4,8,19,3,0,7,0,1,2,0,2,1,0,14,5,1,0,1,2,13,6,0,0,3,0,2,1,0,1,1,0,0,19
W06000022,Newport,0,0,21,0,1,0,0,4,3,0,0,1,2,0,0,0,2,3,0,1,3,12,14,15,0,3,2,4,22,5,72,43,4,16,7,18,6,1,3,0,1,1,2,1,3,6,4,25,5,0,7,2,1,2,0,1,1,0,7,8,2,3,13,2,20,9,4,4,3,0,8,2,1,1,0,0,1,8
W06000009,Pembrokeshire,5,5,17,1,0,0,2,45,8,0,2,2,2,1,0,0,1,5,1,0,0,5,20,11,0,1,6,6,15,4,66,37,2,18,20,45,8,0,4,1,5,0,1,1,6,8,5,9,3,0,12,2,0,6,0,6,2,1,9,5,0,0,1,3,14,2,1,1,3,0,5,6,1,1,0,1,0,6
W06000023,Powys,2,18,52,3,0,0,1,103,11,0,7,1,1,3,0,1,0,1,3,0,0,15,46,27,0,0,3,2,47,5,75,49,3,38,34,139,16,0,9,1,6,0,1,2,6,9,14,49,14,0,28,4,3,3,1,13,1,1,4,9,1,0,2,4,9,4,0,3,3,0,3,4,0,0,0,1,0,11
W06000016,"Rhondda, Cynon, Taff",2,0,30,2,0,0,1,5,10,0,4,0,0,1,0,0,2,1,1,1,2,10,24,24,0,1,10,3,29,5,130,85,4,15,15,67,28,6,10,0,17,0,0,1,15,5,15,57,10,0,9,1,5,10,0,7,2,0,22,8,2,0,3,20,42,12,1,7,13,5,9,4,2,4,0,0,0,14
W06000011,Swansea,4,4,17,0,1,0,1,6,4,0,5,1,2,1,0,0,10,9,0,0,2,21,18,24,0,2,11,6,43,8,190,97,4,29,15,60,28,11,1,1,8,2,1,3,11,4,17,53,9,1,10,1,6,20,0,3,1,1,7,6,0,0,2,10,43,9,6,3,18,2,13,3,1,5,0,1,0,19
W06000014,The Vale of Glamorgan,2,3,20,1,0,0,0,5,4,0,1,0,1,1,0,0,2,4,0,0,1,11,19,13,0,0,9,5,23,3,69,32,3,13,8,28,11,3,2,1,5,1,2,1,7,0,5,29,9,0,8,1,3,7,1,7,1,3,2,8,1,0,0,6,18,5,0,4,2,0,7,0,0,2,0,0,2,10
W06000020,Torfaen,0,3,11,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,2,1,5,5,0,0,1,2,9,0,22,13,1,4,3,13,2,0,0,0,1,0,1,0,1,1,2,11,1,0,5,0,1,2,0,0,0,0,3,2,1,0,1,3,8,3,0,0,1,0,4,1,0,0,0,0,0,2
W06000006,Wrexham,2,5,15,0,0,0,1,9,5,0,1,0,5,0,0,0,0,6,0,0,1,9,18,9,0,1,9,13,25,8,77,39,2,15,9,20,16,8,4,1,5,1,2,0,6,5,7,25,5,1,13,3,3,9,0,4,1,1,3,4,0,1,1,4,13,3,0,3,8,1,6,5,0,1,0,1,0,8
S92000003,Scotland,81,138,899,47,4,8,16,245,120,57,39,6,45,17,1,13,100,215,12,27,49,231,663,351,12,49,157,60,830,88,2182,1488,92,370,280,1514,211,40,108,8,130,21,29,19,165,98,128,859,106,3,234,45,55,156,16,97,13,34,222,160,19,5,74,171,697,226,63,90,181,25,247,74,45,31,27,19,17,215
S12000033,Aberdeen City,3,6,27,1,0,0,1,4,0,0,0,0,0,1,0,0,7,5,0,5,3,14,18,11,0,6,12,7,40,11,105,52,4,13,7,44,8,2,0,1,7,2,1,1,6,6,8,43,8,0,15,1,3,16,1,1,0,3,11,5,0,0,0,12,37,11,9,6,21,3,20,4,2,9,3,2,0,5
S12000034,Aberdeenshire,6,6,113,4,0,0,1,21,13,0,5,0,2,0,0,0,0,12,3,0,4,17,69,15,0,1,7,7,58,9,103,61,2,21,33,138,19,1,8,0,10,0,2,3,16,8,10,53,5,0,23,3,10,9,3,10,1,3,11,9,2,0,7,6,14,6,0,3,5,1,5,6,1,2,0,0,0,8
S12000041,Angus,1,2,17,2,0,1,0,5,7,16,0,0,1,1,0,1,2,8,0,1,2,13,28,9,2,1,6,2,19,3,67,33,6,9,15,50,7,3,5,0,2,0,0,0,4,1,5,24,3,0,12,1,2,2,0,5,0,0,8,8,0,0,1,2,13,5,2,3,3,1,4,2,1,0,0,1,0,4
S12000035,Argyll & Bute,6,15,50,3,0,1,0,20,8,0,2,0,1,1,0,2,0,5,2,0,1,9,33,5,0,0,1,0,19,1,38,23,1,18,21,63,6,3,5,1,4,1,0,1,2,2,2,33,6,0,9,2,1,2,0,9,0,1,5,7,1,0,3,1,4,1,0,0,0,0,0,2,0,1,0,1,0,10
S12000005,Clackmannanshire,0,2,5,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,4,3,2,0,4,1,0,2,1,11,5,1,6,1,4,1,0,1,0,1,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,7,2,0,0,1,1,3,0,2,0,0,0,0,4
S12000006,Dumfries & Galloway,3,4,28,0,0,0,0,7,5,0,3,0,2,1,0,0,1,1,0,1,2,7,32,4,0,1,1,2,52,3,58,31,1,8,5,51,8,2,18,0,10,1,0,1,3,1,2,16,4,0,5,1,1,0,0,2,0,1,8,5,1,0,1,1,13,5,0,3,3,0,1,1,0,0,1,0,0,5
S12000042,Dundee City,2,0,3,1,0,0,0,2,1,7,2,1,1,1,0,0,4,11,0,2,0,10,9,11,0,4,5,1,23,3,75,35,4,6,4,27,6,0,3,1,3,1,1,0,8,1,4,20,3,0,4,1,3,4,0,1,0,0,12,1,0,0,4,9,29,9,3,6,2,1,9,1,3,1,2,0,3,4
S12000008,East Ayrshire,4,5,39,0,0,1,0,11,2,0,1,0,3,1,0,0,3,3,0,0,2,8,22,15,1,2,1,0,22,0,43,28,0,16,10,43,6,2,6,1,2,2,1,0,2,0,6,24,1,0,7,1,1,2,0,5,1,1,3,5,1,0,2,4,11,7,1,2,5,1,8,6,0,0,2,0,0,3
S12000009,East Dunbartonshire,0,1,8,0,0,1,0,7,2,0,1,0,1,0,0,0,2,4,0,1,1,7,10,7,1,1,1,1,12,0,30,11,1,3,5,15,3,0,0,0,1,0,0,0,5,2,3,12,1,0,4,0,0,2,0,3,0,0,9,3,0,0,0,0,13,3,2,0,0,1,4,0,1,0,0,1,1,0
S12000010,East Lothian,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,9,4,0,0,1,2,9,0,18,40,0,4,0,45,2,0,1,0,2,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1,0,1,0,2,0,0,0,0,0,0,5
S12000011,East Renfrewshire,0,1,11,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,1,2,3,1,0,1,0,0,11,2,23,13,0,2,2,14,5,0,1,0,2,1,0,0,2,4,0,8,1,0,2,0,1,3,1,1,0,1,5,2,0,1,3,3,6,1,0,3,2,0,4,0,0,0,0,0,0,0
S12000036,"Edinburgh, City of",0,5,14,0,0,0,1,2,1,1,0,1,1,1,0,1,9,16,0,2,3,0,18,6,0,0,8,4,85,2,258,328,15,25,0,95,9,1,1,0,7,0,1,0,6,3,9,62,1,0,0,0,1,5,0,0,2,2,5,0,0,0,0,15,108,39,3,5,16,1,40,1,6,3,0,2,5,57
S12000014,Falkirk,1,4,34,1,0,1,2,4,4,0,0,0,1,0,0,1,0,5,1,2,2,4,14,18,0,5,2,0,17,6,48,26,3,6,6,16,7,2,0,0,1,0,0,0,5,4,2,15,2,0,10,0,0,6,1,2,1,0,7,7,1,0,1,0,14,0,1,3,5,0,3,3,1,1,0,1,0,4
S12000015,Fife,3,11,54,1,0,0,0,9,1,0,3,0,3,2,0,1,4,9,0,1,4,14,32,18,1,2,8,13,41,1,110,44,7,15,10,54,14,2,3,0,7,3,2,0,10,5,6,29,3,1,6,0,0,7,0,7,1,3,13,4,1,0,1,8,26,1,2,4,3,1,11,4,3,1,0,1,0,0
S12000043,Glasgow City,9,4,55,10,2,1,2,18,4,0,1,2,8,1,0,1,41,35,1,5,3,24,49,50,3,4,26,3,104,10,324,142,11,39,19,61,18,4,2,0,7,4,7,1,8,12,15,120,23,1,22,1,7,37,2,5,3,2,21,23,3,1,13,37,139,41,19,20,57,4,52,17,9,3,4,4,2,28
S12000017,Highland,12,16,83,2,0,0,2,27,20,0,2,0,2,1,0,0,2,9,0,0,8,16,45,16,1,1,7,4,35,5,76,51,7,37,31,112,13,0,10,0,5,1,1,2,11,8,4,48,16,0,20,14,6,3,0,16,3,4,10,21,1,1,6,6,14,7,1,1,5,0,6,2,1,0,1,0,0,9
S12000018,Inverclyde,2,1,11,5,0,0,0,3,1,0,2,0,0,0,0,0,2,7,0,0,0,4,6,8,0,0,4,0,13,0,30,11,0,5,6,7,1,0,1,0,2,0,1,2,3,0,0,18,1,0,3,0,0,6,0,1,0,0,7,2,0,0,1,6,13,6,0,0,0,0,4,0,0,0,0,1,0,0
S12000019,Midlothian,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,14,4,0,0,0,1,10,2,13,46,0,1,1,53,2,1,2,0,0,0,0,0,4,0,1,12,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,6,2,0,1,0,0,4,0,1,0,0,0,0,2
S12000020,Moray,2,4,21,0,0,0,0,6,3,0,1,0,0,1,0,0,0,3,0,0,0,5,14,4,0,1,4,1,15,2,22,26,2,8,6,31,5,1,2,0,5,0,1,0,2,1,1,12,3,0,13,4,3,1,1,4,0,1,5,2,0,1,0,2,8,4,0,1,3,0,2,1,0,1,0,0,0,1
S12000013,Na h-Eileanan an Iar (Western Isles),2,2,5,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,5,1,0,1,1,0,2,1,0,0,0,0,0,1
S12000021,North Ayrshire,3,3,23,1,1,1,0,8,3,0,1,0,1,1,0,0,1,6,1,0,1,3,14,16,1,2,7,0,19,2,61,23,5,12,5,34,4,0,3,2,4,0,0,0,9,2,4,20,2,0,3,1,0,3,1,1,1,0,3,3,1,0,2,3,16,4,2,4,8,3,6,4,1,0,1,0,0,5
S12000044,North Lanarkshire,3,8,64,5,0,0,2,14,4,0,1,0,2,0,1,0,4,20,0,2,2,19,29,35,0,3,14,1,47,6,161,75,4,24,19,69,17,9,5,0,3,1,2,3,13,9,11,73,1,0,19,2,4,16,1,4,0,3,20,14,2,0,7,17,57,21,8,10,9,1,11,6,2,4,6,2,0,9
S12000023,Orkney Islands,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,0,3,1,5,5,1,1,1,8,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S12000024,Perth and Kinross,2,10,31,1,0,0,1,10,6,32,2,1,1,0,0,2,3,14,0,1,1,12,56,14,1,1,10,2,31,2,69,34,5,16,20,86,12,0,8,0,9,2,3,1,8,5,5,25,3,0,10,6,5,1,3,3,0,1,2,7,1,0,4,3,11,6,2,3,4,1,4,1,2,0,1,2,1,6
S12000038,Renfrewshire,5,4,27,6,0,0,0,7,3,0,2,0,1,0,0,0,1,10,2,0,1,9,15,17,0,0,5,1,22,1,78,39,1,11,9,26,6,1,2,1,5,1,1,0,4,5,6,28,6,0,5,0,0,5,1,2,0,1,12,10,0,0,3,8,22,7,2,2,6,2,8,1,1,1,2,0,0,6
S12000026,Scottish Borders,0,2,22,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,2,16,1,34,55,0,1,0,124,4,0,0,0,3,0,0,0,2,2,0,18,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,7,3,0,0,1,0,5,0,0,1,0,0,0,5
S12000027,Shetland Islands,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,2,0,2,0,9,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
S12000028,South Ayrshire,4,4,25,0,0,0,0,9,1,0,0,0,0,0,0,2,1,3,0,0,2,5,19,11,0,2,3,0,12,0,46,28,1,11,8,30,4,1,2,0,7,0,1,1,5,3,1,14,4,0,5,0,0,3,1,4,0,2,4,2,0,1,2,5,14,4,0,0,2,1,2,1,2,1,0,0,0,4
S12000029,South Lanarkshire,3,7,62,1,0,0,2,21,10,0,4,0,5,1,0,2,4,10,2,0,3,14,26,21,0,2,10,1,32,7,119,56,5,31,22,75,12,2,11,0,16,1,1,1,11,7,10,45,3,1,19,0,3,14,0,6,0,3,20,10,3,0,9,9,35,8,2,3,13,1,16,7,1,2,3,1,0,11
S12000030,Stirling,3,7,31,1,1,0,1,14,7,0,1,1,2,0,0,0,0,2,0,1,0,4,25,14,0,2,2,0,20,3,48,33,1,8,2,25,2,0,6,0,0,0,1,0,6,2,3,22,4,0,7,4,2,4,0,2,0,1,2,5,0,0,2,0,10,1,0,3,2,1,1,2,1,0,0,0,2,4
S12000039,West Dunbartonshire,0,1,12,1,0,0,1,4,1,0,0,0,2,0,0,0,3,4,0,1,1,3,5,11,1,1,6,0,15,4,40,21,3,8,8,10,2,2,2,1,1,0,2,1,5,3,1,18,2,0,4,3,1,2,0,0,0,1,5,4,1,0,0,5,20,6,3,1,3,0,4,1,0,0,1,0,1,1
S12000040,West Lothian,0,2,13,0,0,0,0,0,5,1,2,0,4,0,0,0,1,5,0,0,0,0,20,3,0,1,3,5,24,0,56,109,1,5,2,93,5,1,0,0,3,0,0,1,3,0,5,24,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,17,9,0,2,0,0,6,0,2,0,0,0,2,13
K03000001,Great Britain2,793,1510,9595,489,160,108,237,2725,1158,87,656,168,742,287,15,227,1895,3552,209,507,773,4753,7477,7271,263,917,2533,1869,15998,2115,45503,23768,2175,7651,4331,15148,4679,594,1751,242,2194,453,555,422,2995,1627,3375,18167,1775,96,4610,419,775,3584,345,1314,233,369,2863,2037,197,146,1428,2510,10348,3291,1141,1124,1807,196,5027,824,501,566,389,619,569,3107
