ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E06000028,Bournemouth,1,2,17,2,0,0,3,5,2,0,1,0,2,2,0,1,8,15,1,3,4,14,13,19,2,8,10,5,39,17,178,92,9,14,3,26,15,4,4,0,6,5,3,0,12,5,8,30,5,0,21,0,3,18,2,1,0,1,11,9,0,0,4,11,51,9,0,5,12,3,13,4,2,1,0,2,4,5
E06000023,"Bristol, City of",0,2,31,6,0,3,1,9,2,0,1,0,0,0,0,0,3,3,0,1,11,26,25,15,0,4,7,9,37,13,121,54,9,20,8,21,29,3,2,1,4,2,1,3,7,3,7,41,6,0,14,1,1,19,1,8,1,2,13,10,3,2,7,10,31,10,5,3,11,0,9,2,0,2,2,5,5,4
E06000052,Cornwall,8,41,135,3,0,1,3,64,20,0,12,2,11,7,0,1,5,28,8,3,8,68,167,79,1,2,30,24,180,32,402,230,20,128,61,228,76,8,24,2,25,4,2,8,58,16,48,174,24,2,86,10,10,23,4,41,6,5,37,42,1,3,10,21,70,17,3,7,15,2,24,13,5,4,2,4,3,23
E10000008,Devon,17,43,152,3,0,0,7,64,34,0,13,3,14,4,0,3,17,35,7,3,7,83,231,100,2,4,39,29,199,27,480,310,31,145,101,304,77,9,46,6,40,7,4,6,50,27,38,223,41,4,129,9,20,37,8,38,4,10,44,33,6,2,15,16,89,18,3,14,14,6,36,7,15,3,1,5,2,52
E10000009,Dorset,7,16,83,4,2,10,3,21,21,0,4,2,10,0,0,2,6,23,4,2,2,42,56,31,2,4,17,11,108,14,244,161,9,44,40,164,30,3,10,1,20,1,0,1,25,9,17,60,11,0,40,2,6,9,3,15,1,10,17,11,0,0,11,5,34,12,2,2,11,0,11,4,2,3,1,1,2,18
E10000013,Gloucestershire,11,9,59,3,1,1,2,21,13,0,10,4,6,3,0,1,21,18,3,3,6,48,59,50,4,13,24,18,121,9,349,173,18,48,25,145,49,7,18,4,22,1,3,4,29,8,39,141,17,1,35,6,4,17,2,17,2,1,25,13,3,0,3,24,62,16,4,12,13,0,24,9,8,4,5,5,3,14
E06000053,Isles of Scilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06000024,North Somerset,1,3,14,3,0,0,0,6,2,0,1,0,2,0,0,0,2,1,2,0,4,4,10,10,1,0,4,2,14,0,39,27,1,7,3,19,8,1,1,0,5,0,0,0,2,2,4,12,3,1,8,1,3,3,0,4,1,2,2,3,1,0,0,1,9,2,1,1,5,0,1,2,0,0,0,0,0,3
E06000026,Plymouth,4,6,34,2,3,3,5,9,2,0,2,2,4,1,0,1,14,15,0,2,5,29,50,45,0,11,24,13,82,11,229,118,5,49,18,54,26,3,8,0,11,4,1,1,19,10,17,73,9,0,37,1,6,30,2,6,2,1,12,18,4,1,12,24,50,15,5,8,21,2,20,7,3,3,0,1,3,25
E06000029,Poole,1,3,15,1,1,2,0,0,3,0,1,1,1,0,0,1,7,12,0,1,2,14,10,15,0,4,10,7,32,11,126,60,7,16,5,33,16,0,4,1,8,3,2,1,8,3,7,28,5,0,15,1,3,13,2,1,0,0,7,7,1,0,5,6,12,8,2,4,8,0,3,0,0,0,0,3,1,3
E10000027,Somerset,4,9,54,1,0,1,2,25,15,0,4,1,4,2,0,4,6,7,4,2,2,48,58,45,1,2,11,2,67,8,329,91,4,22,18,131,47,1,20,1,23,2,4,1,13,4,6,58,5,1,28,0,0,5,3,1,0,0,19,10,1,1,2,3,34,3,1,4,15,2,4,4,2,0,0,0,1,7
E06000025,South Gloucestershire,1,4,20,2,0,0,0,4,3,0,3,1,1,0,0,0,2,1,0,1,1,6,8,11,0,1,1,0,15,1,64,34,4,14,2,14,20,1,4,0,3,0,1,0,4,0,5,18,1,0,10,0,1,5,1,3,0,0,5,2,0,0,5,0,6,2,1,0,5,0,2,0,0,1,1,1,0,5
E06000030,Swindon,4,2,23,1,2,1,0,1,2,0,0,0,1,1,0,0,22,33,0,4,4,16,34,24,1,16,8,9,91,6,165,101,6,18,8,70,15,2,3,1,8,3,2,0,9,4,13,80,8,0,21,1,0,10,0,4,3,0,8,3,1,1,3,6,26,11,3,6,11,3,12,5,0,5,0,4,1,2
E06000027,Torbay,4,0,16,0,0,2,2,6,2,0,3,0,4,1,0,1,4,8,0,2,2,11,17,18,1,0,6,8,34,6,91,52,7,13,4,18,9,1,2,2,6,4,2,2,10,5,8,35,6,1,21,0,3,12,1,6,1,0,10,12,3,0,4,5,36,13,1,6,7,0,8,6,6,1,0,0,0,7
E06000054,Wiltshire,3,12,103,1,0,1,1,25,17,0,9,2,7,4,0,2,12,44,3,7,4,44,99,70,4,9,17,21,237,11,321,257,22,75,54,289,48,7,33,0,31,11,7,4,41,15,27,183,24,1,39,8,11,17,3,16,4,9,15,16,2,2,3,9,46,14,8,9,9,1,28,6,4,4,1,5,4,11
W92000004,Wales,50,77,478,19,5,9,20,388,82,0,33,6,43,16,0,18,51,91,19,11,46,264,429,305,10,33,149,110,708,101,2040,1172,104,448,236,961,274,40,70,14,89,14,15,16,145,79,187,715,91,8,265,10,32,165,19,105,16,23,154,116,7,7,54,129,509,148,32,77,135,14,181,40,20,33,9,16,9,191
W06000019,Blaenau Gwent,1,3,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,3,3,3,0,1,3,4,10,1,20,15,1,7,1,13,1,0,1,0,1,0,0,0,1,0,1,6,2,0,6,0,0,2,0,2,1,0,1,2,1,0,5,3,5,3,0,1,1,0,4,1,0,0,0,0,0,3
W06000013,Bridgend,0,3,16,1,0,0,1,7,2,0,1,1,1,1,0,0,7,1,0,1,3,11,15,6,1,0,5,5,11,5,82,42,3,13,5,25,18,3,4,0,7,1,3,1,5,4,6,23,1,0,9,0,1,7,3,5,1,1,9,7,0,0,3,5,13,4,0,5,6,0,5,4,1,2,0,1,0,5
W06000018,Caerphilly,1,5,20,2,0,1,1,6,5,0,3,0,1,0,0,0,2,4,0,0,3,9,10,7,1,0,7,6,11,1,44,30,2,13,5,19,11,2,2,1,2,1,0,0,2,5,7,17,3,0,9,0,1,5,0,3,0,0,5,3,2,0,1,3,13,3,1,3,3,0,5,1,1,2,1,0,1,6
W06000015,Cardiff,3,0,22,3,0,2,2,1,5,0,2,1,5,3,0,0,13,8,0,3,9,12,19,32,1,8,15,13,99,13,314,147,17,28,14,43,28,6,3,1,4,3,2,0,10,5,16,68,6,0,11,0,1,23,0,2,1,2,10,11,0,0,6,27,89,19,10,9,24,4,27,6,1,5,0,2,4,20
W06000010,Carmarthenshire,8,11,51,3,0,1,1,59,13,0,4,0,6,1,0,1,0,7,1,0,3,37,46,42,0,3,17,10,48,12,127,92,5,60,34,120,20,1,3,3,6,1,0,2,16,10,15,54,5,0,27,2,2,18,0,12,2,2,14,12,2,1,1,6,14,6,0,3,5,1,10,1,1,3,1,2,0,23
W06000008,Ceredigion,2,6,29,0,0,1,0,52,7,0,3,0,0,0,0,0,0,6,2,0,3,7,18,10,0,0,6,4,15,2,30,30,3,24,16,53,6,0,4,0,2,1,2,0,4,3,2,17,5,1,12,2,0,2,4,13,0,1,3,2,0,0,0,2,13,3,1,2,1,0,4,2,2,0,0,0,0,14
W06000003,Conwy,1,5,23,1,0,0,3,12,2,0,2,0,3,1,0,1,2,5,1,0,0,19,24,10,0,0,5,3,47,3,84,61,4,21,10,61,8,4,2,0,4,0,0,0,8,0,11,28,4,1,7,3,2,6,0,2,0,0,7,4,0,0,4,4,23,8,1,4,3,1,10,2,2,1,0,0,0,2
W06000004,Denbighshire,4,7,27,0,0,0,0,12,5,0,0,0,4,0,0,0,4,5,1,1,1,17,24,17,0,1,5,4,44,2,81,45,4,23,8,62,11,1,0,2,5,0,1,0,3,5,14,34,5,1,17,0,2,7,0,1,1,1,6,6,0,0,0,3,19,5,1,1,5,1,4,1,0,0,0,1,0,2
W06000005,Flintshire,2,4,15,1,0,0,0,6,5,0,2,0,3,0,0,0,1,3,0,0,5,8,12,15,1,3,5,9,52,5,127,79,8,13,13,55,8,0,6,0,6,0,1,0,5,3,8,39,7,0,12,0,4,8,1,5,0,2,15,4,0,2,4,0,13,7,1,3,5,0,6,1,1,0,1,1,0,2
W06000002,Gwynedd,6,6,36,0,0,1,1,22,7,0,2,1,5,1,0,3,1,6,0,0,2,22,40,17,0,0,8,4,54,4,69,44,10,24,11,70,15,2,8,1,2,1,1,1,6,1,12,37,8,1,18,0,2,7,2,11,0,2,8,7,0,0,3,6,22,12,0,7,6,0,8,1,2,1,0,0,0,0
W06000001,Isle of Anglesey,3,1,9,0,0,0,1,4,3,0,2,0,1,1,0,1,0,1,1,0,2,10,12,3,1,1,5,0,24,4,36,23,5,10,6,34,10,2,2,0,1,0,0,0,4,5,5,14,1,0,6,0,2,4,1,2,0,0,6,3,0,0,0,1,6,3,0,1,2,0,0,0,0,0,0,0,0,0
W06000024,Merthyr Tydfil,1,0,7,1,0,1,1,0,0,0,1,0,2,2,0,2,1,2,0,0,0,6,9,5,0,0,2,1,8,4,41,25,0,3,2,12,7,2,0,0,2,0,0,0,1,0,5,17,1,0,3,0,0,9,0,0,0,0,2,2,0,0,1,5,16,4,0,2,4,1,5,0,0,3,2,2,0,4
W06000021,Monmouthshire,1,0,6,0,0,0,1,3,0,0,4,0,0,1,0,0,0,0,0,0,1,4,4,4,0,1,1,6,16,3,38,30,5,12,8,22,0,2,5,0,0,0,0,0,3,3,5,14,2,0,2,0,0,1,1,4,1,0,3,3,0,0,3,1,3,1,0,0,2,0,1,2,1,0,1,0,0,5
W06000012,Neath Port Talbot,1,0,12,1,0,0,1,4,0,0,0,1,0,0,0,0,1,4,1,0,2,10,12,8,0,4,10,2,26,6,110,58,0,10,7,23,11,2,2,0,5,2,0,0,8,2,13,41,2,0,12,0,3,5,1,4,2,0,6,6,1,0,1,7,29,12,1,2,6,1,6,2,1,3,0,2,1,10
W06000022,Newport,0,0,13,1,0,1,2,5,0,0,0,1,2,0,0,0,3,7,1,0,2,7,6,17,0,2,7,5,22,5,81,46,2,24,3,11,4,1,5,0,2,0,0,2,4,2,4,11,0,0,7,0,1,7,1,4,1,0,6,5,0,0,7,5,24,4,3,9,4,0,9,0,0,0,0,1,0,8
W06000009,Pembrokeshire,3,7,52,1,1,0,1,61,2,0,1,1,2,1,0,1,2,3,1,0,0,12,36,12,0,0,7,3,26,3,42,36,3,37,13,69,12,1,1,1,4,0,1,1,5,6,6,26,3,0,7,0,2,8,1,10,0,1,3,9,1,0,4,3,20,6,1,3,6,0,6,4,1,1,0,0,1,11
W06000023,Powys,5,9,67,0,1,0,0,114,13,0,2,0,0,2,0,3,0,8,6,1,3,18,60,23,1,1,10,4,48,5,93,57,4,47,42,140,18,2,8,2,14,2,2,1,12,6,10,48,11,0,26,2,3,8,1,11,0,3,6,9,0,0,2,6,13,5,0,1,4,0,7,3,0,1,0,1,0,19
W06000016,"Rhondda, Cynon, Taff",1,1,24,3,1,1,2,4,5,0,1,0,2,1,0,1,3,5,0,1,1,16,22,21,0,3,11,8,43,4,153,85,10,23,12,36,32,1,5,0,9,2,1,2,22,7,18,82,9,2,18,0,2,19,0,4,0,3,15,8,0,2,3,16,57,17,5,7,13,1,18,3,1,7,1,1,0,23
W06000011,Swansea,5,5,19,0,1,0,2,6,2,0,1,0,4,1,0,4,8,7,1,3,2,25,22,26,2,2,8,9,52,9,257,115,6,22,10,44,29,5,2,1,6,0,0,3,19,5,13,92,10,2,25,0,2,13,1,7,3,1,10,6,0,0,5,18,73,8,6,4,22,3,25,3,3,2,0,1,1,26
W06000014,The Vale of Glamorgan,0,3,6,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,0,1,1,4,8,11,1,3,4,4,15,3,100,37,5,12,8,12,9,1,2,2,3,0,0,2,2,3,2,20,2,0,12,1,0,4,1,1,1,1,8,4,0,0,0,3,17,4,0,3,2,0,4,0,0,0,1,0,0,4
W06000020,Torfaen,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,4,1,0,2,1,6,1,22,24,3,9,1,5,4,1,1,0,1,0,1,1,1,2,2,12,0,0,4,0,0,1,1,0,0,1,0,1,0,1,0,1,8,3,0,1,1,0,6,0,0,0,0,1,0,3
W06000006,Wrexham,2,1,14,1,0,0,0,7,4,0,2,0,1,0,0,0,2,4,2,0,1,4,24,12,0,0,6,5,31,6,89,51,4,13,7,32,12,1,4,0,3,0,0,0,4,2,12,15,4,0,15,0,2,1,0,2,2,2,11,2,0,1,1,4,19,11,1,6,10,1,11,3,2,2,1,0,1,1
S92000003,Scotland,92,184,1208,60,13,7,31,266,124,0,45,11,38,23,0,21,122,300,18,26,51,294,830,441,13,48,177,37,877,74,2459,1230,116,448,293,1613,344,56,112,13,141,19,23,10,164,91,161,944,97,6,308,53,61,141,12,84,16,14,189,183,15,6,70,215,863,202,83,116,265,32,367,94,44,45,22,25,18,201
S12000033,Aberdeen City,2,2,35,5,0,0,1,4,1,0,1,1,0,0,0,1,6,8,1,4,1,13,12,9,0,3,10,8,29,6,106,48,4,8,8,42,17,4,1,0,7,0,0,0,7,3,9,38,2,0,19,0,4,10,0,1,1,1,14,5,0,1,6,12,60,19,10,7,22,3,22,5,4,5,1,2,0,2
S12000034,Aberdeenshire,5,17,113,6,0,0,0,16,12,0,3,0,2,0,0,1,0,10,2,0,2,22,57,16,0,1,16,3,61,5,98,45,4,30,21,155,33,1,9,1,7,1,0,1,8,3,9,59,3,2,25,1,5,2,1,5,2,1,15,8,0,0,0,4,16,6,0,6,4,1,3,6,1,3,1,0,0,7
S12000041,Angus,5,10,48,3,1,0,1,15,4,0,2,0,2,2,0,3,2,13,0,0,1,11,35,11,0,2,10,1,30,4,69,26,3,18,20,57,8,3,6,1,6,0,0,0,8,3,7,30,3,0,9,1,5,2,1,3,0,1,1,5,0,0,2,0,12,2,2,3,5,2,4,1,1,0,0,0,0,8
S12000035,Argyll & Bute,7,15,70,0,0,0,1,31,5,0,1,0,2,1,0,0,0,4,1,0,1,9,41,5,0,0,3,0,28,1,33,14,3,16,14,80,11,2,6,1,3,0,0,0,7,6,2,30,4,0,12,1,4,2,0,7,0,0,4,9,0,0,1,2,11,4,1,0,7,1,3,2,2,1,0,0,0,7
S12000005,Clackmannanshire,1,2,7,0,0,0,0,1,3,0,0,1,1,0,0,0,1,5,1,1,1,2,4,2,0,3,1,0,3,1,17,5,0,3,1,13,3,2,2,0,1,1,1,0,1,2,0,8,2,0,1,0,0,3,0,0,0,0,3,1,0,1,1,1,5,1,0,2,1,0,3,0,0,0,0,0,0,0
S12000006,Dumfries & Galloway,1,9,46,0,0,0,0,12,5,0,3,0,0,1,0,1,1,5,1,1,1,6,33,4,0,2,1,1,29,1,64,30,1,7,8,64,17,4,13,0,11,1,0,1,6,0,4,19,2,0,5,0,1,1,0,1,1,1,4,3,1,0,2,4,6,1,2,3,4,0,1,3,0,0,0,0,0,3
S12000042,Dundee City,0,2,14,1,0,1,1,1,0,0,2,0,0,1,0,0,4,11,0,1,4,8,11,19,1,4,6,2,23,1,95,48,5,15,4,20,5,1,0,0,5,0,0,0,3,3,3,16,3,0,8,0,2,9,0,1,0,1,7,1,2,0,5,15,44,15,2,9,10,2,13,1,3,0,0,0,1,7
S12000008,East Ayrshire,2,3,52,0,0,0,0,12,3,0,1,1,0,3,0,1,0,1,0,0,3,7,30,5,0,1,7,0,17,0,37,27,1,6,10,44,10,0,3,1,1,0,0,0,3,2,5,22,0,0,5,0,3,7,1,3,1,0,2,11,0,0,2,6,18,4,1,1,6,1,6,3,3,1,0,0,0,5
S12000009,East Dunbartonshire,7,0,23,1,0,0,1,5,0,0,1,1,0,0,0,0,0,2,0,0,0,10,10,7,0,0,1,0,20,2,44,23,4,6,3,16,4,1,4,0,2,0,1,0,2,2,1,18,5,0,5,1,0,1,0,2,0,0,2,2,0,1,1,1,7,0,1,1,2,0,2,3,1,0,0,0,0,1
S12000010,East Lothian,0,1,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,14,3,0,0,3,0,13,0,40,13,2,4,0,40,3,0,0,1,2,0,0,0,0,1,0,14,1,0,2,0,1,0,0,0,0,0,2,1,0,0,0,2,10,1,0,0,1,0,8,0,0,0,0,0,1,1
S12000011,East Renfrewshire,1,3,11,0,0,0,0,4,1,0,1,0,0,0,0,0,2,2,1,1,0,5,7,9,0,1,4,0,14,1,30,18,1,6,8,18,3,0,2,0,2,1,0,0,5,1,5,10,2,0,7,0,0,2,1,3,0,0,2,3,0,0,0,2,11,3,1,1,5,0,2,1,1,0,0,0,0,2
S12000036,"Edinburgh, City of",3,1,11,1,1,0,0,2,8,0,1,0,2,0,0,2,20,52,0,4,4,2,36,41,2,2,1,2,111,2,313,161,25,41,4,83,13,0,0,0,9,0,0,0,8,7,8,81,1,0,7,2,1,0,0,0,0,0,12,0,0,0,2,33,128,12,13,8,22,1,76,0,2,5,1,4,6,32
S12000014,Falkirk,2,6,41,2,0,0,1,13,2,0,0,1,1,0,0,0,1,11,0,0,1,11,22,12,0,4,5,0,15,7,64,29,3,14,10,37,9,3,1,0,4,2,3,1,3,6,3,26,2,0,14,1,2,4,0,4,0,1,8,9,2,0,1,5,20,7,2,3,9,1,9,3,1,0,0,0,0,5
S12000015,Fife,4,6,56,1,0,1,0,7,6,0,2,0,0,2,0,0,4,8,2,1,2,13,39,25,2,6,11,11,34,2,102,37,4,18,9,44,18,2,6,0,3,0,1,0,7,5,4,19,3,1,8,3,0,6,1,0,0,0,7,5,0,0,3,9,26,5,1,7,13,2,3,2,5,0,0,1,0,3
S12000043,Glasgow City,9,5,77,18,2,0,4,8,9,0,5,1,10,3,0,0,44,52,0,3,8,35,59,54,2,7,29,0,95,10,371,170,12,57,30,82,36,7,4,2,6,6,10,2,16,8,21,123,10,0,32,0,4,39,1,6,3,2,27,23,4,2,13,51,174,47,17,21,63,9,70,19,5,9,8,6,5,28
S12000017,Highland,10,23,105,4,2,0,1,21,16,0,1,1,3,3,0,2,1,10,1,1,6,21,45,17,2,4,9,4,30,5,104,42,9,35,28,121,22,3,13,1,6,2,1,1,9,7,5,54,9,0,27,20,4,9,4,10,2,1,17,16,1,1,3,3,27,4,2,4,6,1,8,5,3,1,1,0,1,7
S12000018,Inverclyde,1,4,18,4,0,1,2,4,1,0,2,0,2,1,0,1,2,9,0,0,1,7,9,6,0,0,4,0,14,2,44,25,4,7,2,19,9,1,1,0,1,0,0,0,1,2,6,16,1,0,5,1,3,4,0,3,2,0,5,7,0,0,1,2,15,7,1,2,6,0,5,2,0,2,0,1,0,2
S12000019,Midlothian,0,1,18,1,0,0,0,1,1,0,0,0,2,0,0,0,6,8,2,0,1,2,25,9,0,0,0,1,12,0,45,16,3,1,1,41,0,0,0,0,1,0,0,0,4,2,1,9,0,0,4,1,0,0,0,0,0,0,3,1,0,0,0,2,12,2,0,1,2,0,7,0,0,0,0,0,0,2
S12000020,Moray,0,3,21,0,0,0,0,4,3,0,1,0,0,0,0,0,0,3,1,0,0,4,6,4,0,1,2,0,14,1,38,20,1,6,7,28,10,2,4,0,4,0,0,0,4,0,2,19,6,0,3,1,0,0,1,5,1,0,7,2,0,0,1,1,3,1,0,1,3,1,3,0,0,2,0,1,1,0
S12000013,Na h-Eileanan an Iar (Western Isles),1,3,11,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,0,3,0,2,1,2,1,0,3,1,11,3,0,0,0,0,0,0,0,0,0,0,4,1,0,7,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
S12000021,North Ayrshire,2,6,35,2,0,1,1,8,3,0,3,1,3,0,0,0,1,6,0,1,2,8,23,10,0,1,2,0,15,1,45,26,2,12,10,38,7,1,2,0,4,0,0,0,3,3,6,23,3,0,13,1,1,4,0,1,0,2,4,7,0,0,1,6,25,7,1,5,11,1,9,7,1,1,0,1,0,5
S12000044,North Lanarkshire,7,6,64,5,0,1,6,17,2,0,2,1,1,1,0,4,1,13,1,2,3,21,35,40,0,2,15,0,42,8,159,98,1,33,18,60,21,3,2,1,8,1,3,0,10,3,18,62,10,1,20,1,2,8,0,5,0,0,11,12,0,0,7,15,59,10,4,9,13,1,26,4,0,5,1,2,1,7
S12000023,Orkney Islands,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,1,6,3,0,2,1,4,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
S12000024,Perth and Kinross,3,13,55,1,2,1,2,13,6,0,1,0,1,0,0,1,2,8,1,2,2,14,53,14,1,1,7,0,32,4,68,56,3,21,18,66,13,1,8,1,12,2,0,0,9,2,8,23,5,0,14,5,4,4,0,2,1,1,2,5,2,0,1,4,16,8,2,2,1,1,2,4,2,0,0,0,0,10
S12000038,Renfrewshire,2,7,50,3,0,0,0,6,3,0,0,0,4,2,0,1,7,7,0,1,2,21,30,21,2,0,3,1,29,2,74,42,1,14,14,48,16,2,2,1,7,0,0,0,6,1,8,36,2,1,10,0,1,7,0,4,2,0,7,10,0,0,4,9,36,9,4,3,14,0,17,5,1,3,4,2,2,6
S12000026,Scottish Borders,1,2,24,0,0,0,0,1,12,0,2,0,0,1,0,1,0,8,1,0,1,0,55,9,0,0,1,0,32,0,49,25,3,2,2,117,3,0,1,0,2,0,0,0,1,3,0,24,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,1,11,1,0,2,0,0,10,0,0,1,0,1,0,3
S12000027,Shetland Islands,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,9,1,0,0,1,5,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,1,2,0,1,0,0,0,5,0,0,1,0,3,1,0,0,2,0,2,1,0,0,0,0,0,2
S12000028,South Ayrshire,5,9,40,0,1,1,2,15,2,0,0,0,0,0,0,0,2,4,1,0,0,7,22,15,0,0,6,0,24,1,58,18,3,12,8,43,5,3,3,0,3,0,1,0,5,1,3,26,1,0,7,0,0,1,0,1,0,0,2,6,0,0,1,2,15,5,2,2,7,0,9,3,2,2,1,2,0,5
S12000029,South Lanarkshire,7,15,71,0,2,0,3,13,4,0,3,1,0,1,0,1,8,5,1,1,4,16,32,31,1,2,6,0,37,4,103,55,5,29,19,81,22,6,8,0,14,1,1,1,12,5,11,49,10,0,17,4,4,8,0,9,0,0,8,15,3,0,6,12,50,7,6,8,16,3,16,8,2,2,2,1,0,20
S12000030,Stirling,3,3,32,1,0,0,2,24,4,0,3,0,1,0,0,1,1,1,0,0,0,5,25,15,0,0,5,2,19,1,45,21,0,9,6,46,7,2,7,0,3,1,1,3,6,4,5,20,5,1,10,4,4,3,0,5,0,2,2,7,0,0,2,2,10,5,3,1,2,1,5,1,0,2,1,0,0,12
S12000039,West Dunbartonshire,1,3,17,0,1,0,1,2,1,0,1,0,0,1,0,0,2,3,0,1,0,9,8,8,0,1,2,0,19,0,29,17,2,6,5,15,7,2,2,0,2,0,0,0,5,2,4,20,1,0,6,0,1,1,1,0,0,0,3,2,0,0,0,3,15,6,4,1,3,0,7,3,2,0,0,0,0,3
S12000040,West Lothian,0,3,22,1,0,0,0,0,5,0,3,1,0,0,0,0,4,23,0,0,0,0,44,19,0,0,3,0,31,0,98,70,7,7,2,75,9,0,0,1,5,0,0,0,4,2,2,40,0,0,1,1,1,2,0,1,0,0,4,0,0,0,0,6,18,2,1,3,5,0,16,2,2,0,0,1,0,2
K03000001,Great Britain1,856,1545,9498,521,159,169,313,2836,1373,2,709,197,728,281,10,281,2060,4194,232,567,870,5576,8663,7983,303,1160,2859,2207,16568,2535,49252,25409,2428,8774,4572,16988,5384,644,1784,250,2027,444,463,374,3132,1715,3763,19327,2061,99,5304,430,842,3943,353,1425,298,371,2592,1786,208,118,1819,3107,11470,3713,1191,1456,2197,227,4908,859,495,717,472,673,590,3010
